time,cid,rule,dir,bars,pnl_R,exit
2025-04-01 05:20:00,0,R3g_three_green,1,45,-4.051079515534361,hard_sl
2025-04-01 06:15:00,0,R3g_three_green,1,31,-4.9072648141946935,hard_sl
2025-04-01 07:50:00,3,R1c_bouncefade,-1,59,6.830891089109124,ml_exit
2025-04-01 08:25:00,3,R1d_overbought,-1,60,4.583120204603617,ml_exit
2025-04-01 08:50:00,3,R1h_close_streak,-1,60,0.4603133829951987,max
2025-04-01 12:45:00,3,R1f_sma_reject,-1,60,0.899131091801966,max
2025-04-01 14:20:00,3,R1f_sma_reject,-1,59,10.888888888888907,ml_exit
2025-04-01 15:00:00,3,R1h_close_streak,-1,59,8.587883727248082,ml_exit
2025-04-01 16:10:00,3,R1c_bouncefade,-1,60,6.915104740904069,max
2025-04-01 16:20:00,3,R1f_sma_reject,-1,60,5.65872604867937,max
2025-04-01 16:25:00,3,R1h_close_streak,-1,60,4.471589486858518,max
2025-04-01 16:50:00,3,R1d_overbought,-1,60,6.325358851674716,max
2025-04-01 17:10:00,3,R1f_sma_reject,-1,60,2.7064254062037736,max
2025-04-01 18:15:00,3,R1f_sma_reject,-1,60,2.415431327022636,max
2025-04-01 18:40:00,3,R1h_close_streak,-1,60,0.8918862834613456,max
2025-04-01 20:30:00,3,R1a_swinghigh,-1,60,0.38746020083260324,max
2025-04-01 20:55:00,3,R1c_bouncefade,-1,60,-0.7197429489468499,max
2025-04-02 02:55:00,3,R1c_bouncefade,-1,6,-4.61656441717769,hard_sl
2025-04-02 03:40:00,3,R1d_overbought,-1,6,-5.693526170798968,hard_sl
2025-04-02 04:20:00,3,R1c_bouncefade,-1,60,5.392417290509709,max
2025-04-02 05:05:00,3,R1d_overbought,-1,60,6.739527264217371,ml_exit
2025-04-02 05:55:00,3,R1f_sma_reject,-1,60,1.5921189077082278,max
2025-04-02 06:15:00,3,R1d_overbought,-1,60,2.2804796802130984,max
2025-04-02 23:50:00,4,R2a_vol_breakout,1,60,1.3007555055457207,max
2025-04-03 08:15:00,4,R2d_continuation,-1,60,6.399999999999815,max
2025-04-03 16:40:00,4,R2d_continuation,1,60,2.321074138937561,max
2025-04-04 02:50:00,4,R2b_v_reversal,-1,60,7.856670341786191,max
2025-04-07 04:05:00,4,R2d_continuation,1,59,3.0059963099630966,ml_exit
2025-04-07 14:35:00,4,R2b_v_reversal,-1,60,12.937472152086796,ml_exit
2025-04-08 07:50:00,4,R2d_continuation,1,60,2.3898879332810883,max
2025-04-08 08:50:00,4,R2d_continuation,1,60,0.7783911671923378,max
2025-04-08 10:20:00,4,R2d_continuation,-1,59,-1.6325459317584872,ml_exit
2025-04-09 07:00:00,4,R2b_v_reversal,1,60,12.868981481481411,max
2025-04-09 07:05:00,4,R2d_continuation,1,60,9.986708019494776,max
2025-04-09 18:10:00,4,R2d_continuation,1,36,-4.178861788617893,hard_sl
2025-04-10 04:15:00,4,R2d_continuation,-1,10,-5.090220478831328,hard_sl
2025-04-10 04:45:00,4,R2d_continuation,1,60,5.612255406797171,max
2025-04-10 05:20:00,4,R2d_continuation,1,60,1.2854611776967237,max
2025-04-10 18:20:00,4,R2d_continuation,1,60,1.702565589215774,max
2025-04-11 01:05:00,4,R2d_continuation,1,60,13.101385849744458,ml_exit
2025-04-14 10:40:00,4,R2d_continuation,-1,59,7.364007623196174,ml_exit
2025-04-14 12:15:00,4,R2b_v_reversal,-1,59,6.034524012989116,ml_exit
2025-04-14 13:45:00,4,R2d_continuation,1,60,-3.3118279569893128,max
2025-04-14 15:25:00,4,R2d_continuation,-1,59,0.631640624999993,ml_exit
2025-04-15 04:00:00,2,R0g_inside_break,1,59,6.020304568528099,ml_exit
2025-04-15 10:35:00,2,R0h_3bar_reversal,1,60,-1.2571086501047988,max
2025-04-15 18:30:00,0,R3g_three_green,1,60,2.6959215281362896,max
2025-04-15 19:25:00,0,R3b_higherlow,1,59,4.839178515007708,ml_exit
2025-04-15 19:45:00,0,R3g_three_green,1,59,8.060165975103631,ml_exit
2025-04-15 20:20:00,0,R3d_oversold,1,58,12.11931330472098,ml_exit
2025-04-15 20:30:00,0,R3g_three_green,1,59,10.27885425442318,ml_exit
2025-04-15 20:35:00,0,R3h_close_streak,1,60,10.818728522336817,max
2025-04-15 21:10:00,0,R3d_oversold,1,60,15.300488905604022,ml_exit
2025-04-15 23:00:00,0,R3g_three_green,1,59,21.335227272726836,ml_exit
2025-04-15 23:20:00,0,R3b_higherlow,1,60,20.466644090754528,max
2025-04-16 01:10:00,0,R3g_three_green,1,59,19.769041769041927,ml_exit
2025-04-16 01:35:00,0,R3h_close_streak,1,59,18.376223776223817,ml_exit
2025-04-16 02:25:00,0,R3h_close_streak,1,60,12.458359037631025,max
2025-04-16 18:20:00,0,R3g_three_green,1,60,5.90393852065329,max
2025-04-16 18:25:00,0,R3h_close_streak,1,60,5.8923675748858795,max
2025-04-17 01:20:00,4,R2b_v_reversal,-1,60,3.9139423076924387,max
2025-04-17 14:20:00,4,R2b_v_reversal,-1,59,8.146120894812178,ml_exit
2025-04-17 15:20:00,4,R2d_continuation,-1,60,2.244372990353641,max
2025-04-17 19:20:00,4,R2d_continuation,1,60,9.300378918360584,ml_exit
2025-04-17 20:30:00,0,R3b_higherlow,1,60,8.735641384831174,max
2025-04-17 20:40:00,0,R3g_three_green,1,60,8.36410256410265,max
2025-04-17 20:45:00,0,R3h_close_streak,1,60,8.44500846023717,max
2025-04-17 22:40:00,0,R3g_three_green,1,59,23.48631578947422,ml_exit
2025-04-17 23:30:00,0,R3g_three_green,1,59,23.21961244862003,ml_exit
2025-04-17 23:35:00,0,R3h_close_streak,1,59,22.206185567010095,ml_exit
2025-04-21 13:45:00,0,R3b_higherlow,1,59,13.464456487089265,ml_exit
2025-04-21 14:00:00,0,R3g_three_green,1,59,13.512295081966588,ml_exit
2025-04-21 14:40:00,0,R3g_three_green,1,60,2.7468175388967437,max
2025-04-21 16:45:00,0,R3g_three_green,1,60,0.6490923806220742,max
2025-04-21 20:05:00,0,R3e_false_breakdown,1,60,5.739857288481157,max
2025-04-22 03:15:00,4,R2a_vol_breakout,1,59,8.312073632918203,ml_exit
2025-04-22 05:15:00,4,R2d_continuation,1,59,1.8175499565595366,ml_exit
2025-04-22 08:40:00,4,R2d_continuation,1,18,-6.290311418685102,hard_sl
2025-04-22 15:20:00,4,R2b_v_reversal,-1,60,9.395330112721288,max
2025-04-23 10:00:00,4,R2d_continuation,1,60,1.4689507494646683,max
2025-04-23 12:20:00,4,R2b_v_reversal,-1,60,12.855374592833778,max
2025-04-23 16:50:00,4,R2d_continuation,-1,60,-0.6155918237997403,max
2025-04-23 22:45:00,4,R2b_v_reversal,-1,16,-4.726307510814007,hard_sl
2025-04-24 03:10:00,4,R2d_continuation,1,60,1.4222846441948562,max
2025-04-24 04:05:00,4,R2d_continuation,1,60,-3.279548306148094,max
2025-04-24 08:40:00,4,R2b_v_reversal,-1,60,0.12229210342417549,max
2025-04-25 01:30:00,4,R2b_v_reversal,-1,60,2.7292586054722126,max
2025-04-25 08:00:00,4,R2b_v_reversal,-1,59,6.326942482341102,ml_exit
2025-04-25 08:45:00,4,R2d_continuation,-1,60,0.6482287134866404,max
2025-04-25 10:20:00,4,R2b_v_reversal,-1,60,3.0626792298238388,max
2025-04-25 11:20:00,4,R2b_v_reversal,1,59,-4.454545454545577,hard_sl
2025-04-25 11:25:00,4,R2d_continuation,1,56,-4.0168870479528795,hard_sl
2025-04-25 12:10:00,4,R2b_v_reversal,-1,60,4.97762534705224,max
2025-04-25 13:00:00,4,R2b_v_reversal,1,39,-5.099703849950799,hard_sl
2025-04-25 13:45:00,4,R2d_continuation,-1,60,4.984711733284316,max
2025-04-25 15:35:00,4,R2d_continuation,-1,60,0.1735199766695646,max
2025-04-25 16:05:00,4,R2d_continuation,-1,60,-2.0978234872040544,max
2025-04-25 18:45:00,4,R2d_continuation,1,59,8.709317463269555,ml_exit
2025-04-28 01:25:00,4,R2d_continuation,-1,59,4.609595484477902,ml_exit
2025-04-28 04:20:00,4,R2d_continuation,-1,59,0.09503177354126295,ml_exit
2025-04-28 07:15:00,4,R2b_v_reversal,1,60,-2.5334121821406987,max
2025-04-28 13:05:00,4,R2d_continuation,1,60,15.086152458277274,max
2025-04-28 17:20:00,4,R2d_continuation,1,60,7.387416254005214,max
2025-04-28 23:35:00,4,R2d_continuation,-1,60,9.358315488936642,max
2025-04-29 01:25:00,4,R2b_v_reversal,1,55,-4.467139656459969,hard_sl
2025-04-29 03:25:00,4,R2d_continuation,-1,60,7.503813155385991,max
2025-04-29 07:45:00,4,R2d_continuation,-1,21,-4.049003892832575,hard_sl
2025-04-29 18:50:00,4,R2d_continuation,1,60,0.8772510106578004,max
2025-04-30 04:15:00,4,R2d_continuation,1,37,-4.57489074294789,hard_sl
2025-04-30 10:10:00,4,R2d_continuation,1,12,-8.780237580993212,hard_sl
2025-04-30 18:45:00,4,R2d_continuation,-1,59,1.9356442119032162,ml_exit
2025-05-01 08:10:00,4,R2d_continuation,1,60,-3.506155469574388,max
2025-05-01 13:00:00,4,R2d_continuation,-1,60,-0.7164983164982335,ml_exit
2025-05-01 13:30:00,4,R2d_continuation,1,16,-4.560126582278505,hard_sl
2025-05-01 14:40:00,4,R2d_continuation,-1,14,-5.067579505300393,hard_sl
2025-05-01 15:25:00,4,R2d_continuation,1,59,-0.5465524504985645,ml_exit
2025-05-01 21:35:00,4,R2d_continuation,1,58,6.5308126687943515,ml_exit
2025-05-01 23:00:00,4,R2d_continuation,1,60,3.3059033989267332,max
2025-05-01 23:35:00,4,R2d_continuation,1,59,3.603697558663116,ml_exit
2025-05-02 05:10:00,4,R2d_continuation,1,60,3.4869109947645875,max
2025-05-02 06:10:00,4,R2d_continuation,1,60,2.030739673391009,max
2025-05-02 06:50:00,4,R2b_v_reversal,-1,60,-0.8606860158311159,max
2025-05-02 14:55:00,4,R2d_continuation,-1,59,13.058279845956541,ml_exit
2025-05-02 15:25:00,4,R2d_continuation,-1,60,7.55391167899577,max
2025-05-02 18:20:00,4,R2d_continuation,-1,60,2.5831345587202716,max
2025-05-05 03:50:00,4,R2d_continuation,1,60,3.700584795321579,max
2025-05-05 04:20:00,4,R2d_continuation,1,60,-1.5287869131081993,max
2025-05-05 07:30:00,0,R3e_false_breakdown,1,59,16.75687957586438,ml_exit
2025-05-05 08:30:00,0,R3f_sma_bounce,1,54,21.309360417239006,ml_exit
2025-05-05 09:20:00,0,R3f_sma_bounce,1,59,18.922105263157757,ml_exit
2025-05-05 09:30:00,0,R3g_three_green,1,60,16.073277753400134,max
2025-05-05 09:35:00,0,R3h_close_streak,1,60,15.80635400907663,max
2025-05-05 10:05:00,0,R3b_higherlow,1,59,17.572982774251937,ml_exit
2025-05-05 10:15:00,0,R3g_three_green,1,59,17.335548172757285,ml_exit
2025-05-05 10:30:00,0,R3f_sma_bounce,1,59,19.67754698318477,ml_exit
2025-05-05 10:45:00,0,R3h_close_streak,1,58,17.572200392927243,ml_exit
2025-05-05 11:25:00,0,R3g_three_green,1,58,16.157190635451414,ml_exit
2025-05-05 14:45:00,0,R3b_higherlow,1,59,-0.2981640146878424,ml_exit
2025-05-05 17:00:00,0,R3e_false_breakdown,1,60,1.3526200873362186,max
2025-05-06 02:40:00,0,R3g_three_green,1,59,10.035798122065414,ml_exit
2025-05-06 03:45:00,0,R3e_false_breakdown,1,59,8.270690443529807,ml_exit
2025-05-06 15:35:00,4,R2d_continuation,1,60,6.710822806418564,max
2025-05-06 19:25:00,4,R2d_continuation,1,60,-4.791884816753837,hard_sl
2025-05-06 23:30:00,4,R2d_continuation,1,6,-4.446247464502786,hard_sl
2025-05-07 12:20:00,4,R2d_continuation,-1,12,-4.200497689299657,hard_sl
2025-05-07 13:10:00,4,R2d_continuation,1,60,0.705658582976763,max
2025-05-07 17:10:00,4,R2d_continuation,-1,60,2.743749999999967,max
2025-05-07 21:15:00,4,R2a_vol_breakout,-1,60,1.2778205325534369,max
2025-05-08 09:10:00,4,R2a_vol_breakout,-1,60,0.43651389932384,max
2025-05-08 10:45:00,4,R2b_v_reversal,-1,59,-1.163479052823342,ml_exit
2025-05-08 13:10:00,4,R2d_continuation,1,60,5.462131698635444,max
2025-05-08 15:15:00,4,R2d_continuation,1,41,-5.261793675479595,hard_sl
2025-05-08 16:35:00,4,R2b_v_reversal,-1,60,10.817405449369797,max
2025-05-08 18:30:00,4,R2d_continuation,-1,60,5.96076989089125,max
2025-05-08 19:15:00,4,R2d_continuation,-1,58,-0.7888227210261252,ml_exit
2025-05-08 22:05:00,4,R2d_continuation,-1,24,-4.6950983107172855,hard_sl
2025-05-08 22:35:00,4,R2d_continuation,1,60,-2.4080104810032035,max
2025-05-09 01:05:00,4,R2d_continuation,1,41,-6.182965299684689,hard_sl
2025-05-09 03:40:00,4,R2d_continuation,1,9,-4.514298581400555,hard_sl
2025-05-09 04:15:00,4,R2d_continuation,-1,47,-4.128235899194201,hard_sl
2025-05-09 05:35:00,4,R2d_continuation,1,60,5.148015202702678,max
2025-05-09 14:35:00,4,R2a_vol_breakout,1,60,2.158112297623124,max
2025-05-09 17:20:00,4,R2d_continuation,1,60,0.20997857361494066,max
2025-05-12 01:10:00,4,R2a_vol_breakout,-1,60,0.7036917446991902,max
2025-05-12 10:05:00,4,R2d_continuation,-1,59,3.873953717380593,ml_exit
2025-05-12 10:20:00,4,R2a_vol_breakout,-1,60,0.8828447667976577,max
2025-05-12 12:35:00,4,R2d_continuation,-1,42,-4.79232505643345,hard_sl
2025-05-12 12:40:00,4,R2b_v_reversal,1,59,5.358441976501,ml_exit
2025-05-12 14:45:00,4,R2d_continuation,1,59,1.4635980746089619,ml_exit
2025-05-12 19:05:00,4,R2d_continuation,-1,60,-0.25067824199668726,max
2025-05-12 20:00:00,4,R2d_continuation,-1,29,-4.5959289735817475,hard_sl
2025-05-12 21:50:00,4,R2d_continuation,1,60,3.8590852904823096,ml_exit
2025-05-13 04:10:00,4,R2d_continuation,-1,44,-4.432345230893302,hard_sl
2025-05-13 07:30:00,4,R2d_continuation,1,60,6.387870239774227,max
2025-05-13 20:20:00,1,R0b_stoch,1,60,3.7465382299820993,max
2025-05-14 14:00:00,3,R1a_swinghigh,-1,24,20.448531430139848,ml_exit
2025-05-14 22:45:00,3,R1c_bouncefade,-1,51,-4.647350993377297,hard_sl
2025-05-15 02:45:00,3,R1a_swinghigh,-1,38,18.6705832983626,ml_exit
2025-05-15 03:00:00,3,R1f_sma_reject,-1,12,-4.174620791712782,hard_sl
2025-05-15 04:05:00,3,R1c_bouncefade,-1,55,15.177330895795631,ml_exit
2025-05-15 04:15:00,3,R1f_sma_reject,-1,53,15.63112639724884,ml_exit
2025-05-15 05:25:00,3,R1g_three_red,-1,59,3.643258042436765,ml_exit
2025-05-15 09:40:00,3,R1a_swinghigh,-1,41,-4.231893913634851,hard_sl
2025-05-15 13:10:00,3,R1d_overbought,-1,34,-4.1591034356054655,hard_sl
2025-05-15 13:30:00,3,R1a_swinghigh,-1,31,-4.574663283232544,hard_sl
2025-05-15 14:00:00,3,R1e_false_breakout,-1,25,-4.892010535557389,hard_sl
2025-05-15 14:55:00,4,R2a_vol_breakout,1,55,13.520637898686672,ml_exit
2025-05-15 17:10:00,4,R2d_continuation,1,59,3.6974037600716554,ml_exit
2025-05-15 23:00:00,4,R2d_continuation,1,51,-5.06363336630412,hard_sl
2025-05-16 13:15:00,4,R2d_continuation,-1,60,7.075398535114383,max
2025-05-16 15:00:00,4,R2d_continuation,1,60,3.75026522384892,max
2025-05-19 01:15:00,4,R2a_vol_breakout,1,60,-1.0895715023231531,max
2025-05-19 01:20:00,4,R2d_continuation,1,60,-1.3655927670954608,max
2025-05-19 04:05:00,4,R2d_continuation,-1,60,2.1865766146052956,max
2025-05-19 06:35:00,4,R2d_continuation,-1,56,-4.535825545171363,hard_sl
2025-05-19 12:00:00,4,R2b_v_reversal,-1,60,6.909871244635309,max
2025-05-19 13:55:00,4,R2b_v_reversal,-1,60,3.198289444069265,max
2025-05-19 17:10:00,0,R3e_false_breakdown,1,60,2.1076735688185146,max
2025-05-19 19:20:00,0,R3e_false_breakdown,1,60,-1.0583732057415849,max
2025-05-19 20:10:00,0,R3e_false_breakdown,1,59,-3.005333333333359,ml_exit
2025-05-19 21:00:00,0,R3e_false_breakdown,1,60,-1.2984178941624573,max
2025-05-19 21:25:00,0,R3g_three_green,1,44,-4.0021739130436496,hard_sl
2025-05-19 22:10:00,0,R3g_three_green,1,22,-4.215678141849775,hard_sl
2025-05-19 22:35:00,0,R3b_higherlow,1,20,-4.119133574007151,hard_sl
2025-05-19 23:20:00,0,R3e_false_breakdown,1,21,-5.07034220532313,hard_sl
2025-05-20 03:15:00,0,R3e_false_breakdown,1,32,-5.259034315214046,hard_sl
2025-05-20 04:35:00,0,R3g_three_green,1,8,-4.779927845195113,hard_sl
2025-05-20 06:00:00,0,R3e_false_breakdown,1,60,3.37656975744013,max
2025-05-20 06:35:00,0,R3b_higherlow,1,60,5.222782681798933,max
2025-05-20 07:50:00,0,R3g_three_green,1,60,8.601675041876142,max
2025-05-20 07:55:00,0,R3h_close_streak,1,23,-4.00411522633732,hard_sl
2025-05-20 08:05:00,0,R3c_breakpullback,1,60,6.800360252176466,max
2025-05-20 09:15:00,0,R3g_three_green,1,60,6.257290589451962,max
2025-05-20 09:25:00,0,R3f_sma_bounce,1,60,6.882211538461519,ml_exit
2025-05-20 09:40:00,0,R3e_false_breakdown,1,60,8.034345047923345,max
2025-05-20 10:20:00,0,R3f_sma_bounce,1,60,7.71168958742648,max
2025-05-20 10:45:00,0,R3g_three_green,1,59,7.533939818054816,ml_exit
2025-05-20 14:55:00,0,R3g_three_green,1,60,16.462597809076847,max
2025-05-20 16:05:00,0,R3e_false_breakdown,1,60,12.061647296614403,max
2025-05-20 16:45:00,0,R3g_three_green,1,60,9.139419220279116,max
2025-05-21 01:15:00,0,R3g_three_green,1,15,-4.014790468364781,hard_sl
2025-05-21 03:30:00,0,R3g_three_green,1,10,-4.803620405924085,hard_sl
2025-05-21 05:35:00,0,R3h_close_streak,1,60,3.4467528218550196,max
2025-05-21 06:10:00,0,R3d_oversold,1,60,0.6204035451630889,max
2025-05-21 06:25:00,0,R3h_close_streak,1,59,0.4138888888889576,ml_exit
2025-05-21 08:00:00,0,R3e_false_breakdown,1,60,4.659726353361132,ml_exit
2025-05-21 10:50:00,0,R3e_false_breakdown,1,56,-4.282977449610825,hard_sl
2025-05-21 12:55:00,0,R3g_three_green,1,29,-4.369757489301055,hard_sl
2025-05-21 13:30:00,0,R3h_close_streak,1,22,-5.620493358633844,hard_sl
2025-05-21 18:10:00,0,R3g_three_green,1,60,0.9069493521791084,max
2025-05-22 14:05:00,4,R2d_continuation,-1,9,-4.291857707509853,hard_sl
2025-05-23 01:35:00,0,R3d_oversold,1,60,2.1153284671532124,max
2025-05-23 02:25:00,0,R3i_inside_break,1,60,6.685304117869269,max
2025-05-23 03:00:00,0,R3e_false_breakdown,1,60,8.957411687025406,max
2025-05-23 03:15:00,0,R3g_three_green,1,60,6.13542574832897,max
2025-05-23 03:20:00,0,R3h_close_streak,1,25,-4.250718803910302,hard_sl
2025-05-23 03:50:00,0,R3e_false_breakdown,1,60,7.174019607843147,max
2025-05-23 05:45:00,0,R3e_false_breakdown,1,60,10.424479166666588,max
2025-05-23 06:05:00,0,R3h_close_streak,1,60,8.725907384230176,max
2025-05-23 07:05:00,0,R3g_three_green,1,60,11.162037037036965,max
2025-05-23 11:20:00,0,R3e_false_breakdown,1,60,9.934855233852774,max
2025-05-23 14:25:00,0,R3g_three_green,1,60,10.498187467633516,max
2025-05-26 03:15:00,2,R0h_3bar_reversal,1,60,3.1267412651292212,max
2025-05-26 18:25:00,2,R0e_nr4_break,-1,42,-4.059232175502838,hard_sl
2025-05-27 01:35:00,3,R1c_bouncefade,-1,60,1.1813669339442294,max
2025-05-27 05:20:00,3,R1c_bouncefade,-1,60,10.143733137110498,max
2025-05-27 06:45:00,3,R1h_close_streak,-1,60,21.715646757053495,max
2025-05-27 09:10:00,3,R1f_sma_reject,-1,60,7.887829912023529,max
2025-05-27 16:00:00,3,R1e_false_breakout,-1,60,-1.3619547841973478,max
2025-05-27 16:55:00,3,R1f_sma_reject,-1,60,-1.9582152974504783,max
2025-05-27 18:15:00,3,R1f_sma_reject,-1,60,-2.84700239808146,max
2025-05-27 18:20:00,3,R1g_three_red,-1,52,-4.129648241205841,hard_sl
2025-05-27 19:15:00,3,R1a_swinghigh,-1,60,-2.6706408345752193,max
2025-05-27 19:25:00,3,R1c_bouncefade,-1,60,-2.560193913277683,max
2025-05-27 20:00:00,3,R1b_lowerhigh,-1,29,-4.1217457886678055,hard_sl
2025-05-27 20:25:00,3,R1a_swinghigh,-1,59,-4.2429744920016494,hard_sl
2025-05-27 20:45:00,3,R1d_overbought,-1,58,-4.0171171171172855,hard_sl
2025-05-27 21:55:00,3,R1b_lowerhigh,-1,44,-4.271186440677839,hard_sl
2025-05-27 22:00:00,3,R1e_false_breakout,-1,46,-4.258878504672931,hard_sl
2025-05-27 22:10:00,3,R1a_swinghigh,-1,44,-4.3788850518006965,hard_sl
2025-05-27 22:45:00,3,R1c_bouncefade,-1,40,-4.037014925373073,hard_sl
2025-05-27 23:40:00,3,R1f_sma_reject,-1,20,-4.2097902097900155,hard_sl
2025-05-28 01:10:00,3,R1c_bouncefade,-1,17,-4.283479960899267,hard_sl
2025-05-28 01:25:00,3,R1a_swinghigh,-1,20,-4.2470536883454475,hard_sl
2025-05-28 01:55:00,3,R1f_sma_reject,-1,11,-4.138987043580678,hard_sl
2025-05-28 02:25:00,3,R1a_swinghigh,-1,60,5.89543307086601,max
2025-05-28 02:55:00,3,R1e_false_breakout,-1,60,5.306948109059026,max
2025-05-28 03:15:00,3,R1a_swinghigh,-1,60,2.8268669169794545,max
2025-05-28 03:40:00,3,R1c_bouncefade,-1,60,3.0592365072401555,max
2025-05-28 03:55:00,3,R1h_close_streak,-1,60,0.7325894574837352,max
2025-05-28 05:40:00,3,R1f_sma_reject,-1,60,-3.12947348697764,max
2025-05-28 06:10:00,3,R1h_close_streak,-1,48,-4.198135818908133,hard_sl
2025-05-28 06:45:00,3,R1b_lowerhigh,-1,41,-4.9541244884772375,hard_sl
2025-05-28 08:05:00,3,R1e_false_breakout,-1,24,-4.144070462409444,hard_sl
2025-05-28 10:55:00,3,R1c_bouncefade,-1,60,2.111595466434151,max
2025-05-28 11:15:00,3,R1e_false_breakout,-1,60,3.1852442671983296,max
2025-05-28 13:05:00,3,R1c_bouncefade,-1,60,14.910379324718043,max
2025-05-28 14:30:00,3,R1b_lowerhigh,-1,60,7.527990571597126,max
2025-05-28 16:00:00,3,R1a_swinghigh,-1,60,4.82769163572851,max
2025-05-28 16:20:00,3,R1f_sma_reject,-1,60,1.7276957313372565,max
2025-05-28 17:05:00,3,R1b_lowerhigh,-1,60,1.242089326268011,max
2025-05-28 17:30:00,3,R1f_sma_reject,-1,60,2.6882548573428697,max
2025-05-28 19:35:00,3,R1h_close_streak,-1,60,3.129607609988114,max
2025-05-28 20:25:00,3,R1c_bouncefade,-1,60,12.913720790893045,ml_exit
2025-05-28 21:00:00,3,R1e_false_breakout,-1,60,17.253132832080336,max
2025-05-28 21:25:00,3,R1a_swinghigh,-1,58,22.099342585828147,ml_exit
2025-05-28 23:45:00,3,R1g_three_red,-1,60,9.033816425120538,max
2025-05-29 02:10:00,3,R1h_close_streak,-1,60,-0.7100664914180156,max
2025-05-29 04:55:00,0,R3g_three_green,1,60,1.255172413793113,max
2025-05-29 09:50:00,0,R3b_higherlow,1,59,10.786081270434412,ml_exit
2025-05-29 10:10:00,0,R3g_three_green,1,60,9.683765203595769,ml_exit
2025-05-29 12:40:00,0,R3h_close_streak,1,60,12.43762643290667,max
2025-05-29 13:00:00,0,R3g_three_green,1,60,12.222884386174254,max
2025-05-29 13:30:00,0,R3h_close_streak,1,60,5.731322177704501,max
2025-05-29 22:15:00,0,R3e_false_breakdown,1,60,1.0214366303122056,max
2025-05-29 23:10:00,0,R3e_false_breakdown,1,56,-4.0092678405929645,hard_sl
2025-05-30 01:15:00,0,R3d_oversold,1,42,-4.612716763005829,hard_sl
2025-05-30 01:25:00,0,R3h_close_streak,1,25,-4.137825421133175,hard_sl
2025-05-30 02:40:00,0,R3e_false_breakdown,1,28,-4.223844282238577,hard_sl
2025-05-30 03:35:00,0,R3e_false_breakdown,1,21,-5.498894620486317,hard_sl
2025-05-30 04:15:00,0,R3g_three_green,1,9,-4.7229800629589676,hard_sl
2025-05-30 08:30:00,4,R2d_continuation,1,60,-1.2552007031936783,max
2025-05-30 16:10:00,4,R2b_v_reversal,-1,60,1.428400954653965,max
2025-05-30 16:45:00,4,R2d_continuation,-1,60,-1.4848190766671443,max
2025-06-02 01:00:00,4,R2a_vol_breakout,1,60,1.3930348258705614,max
2025-06-02 05:50:00,0,R3e_false_breakdown,1,60,18.236162361623265,max
2025-06-02 08:25:00,0,R3c_breakpullback,1,59,14.142493638676713,ml_exit
2025-06-02 08:35:00,0,R3g_three_green,1,58,13.176211453744347,ml_exit
2025-06-02 08:40:00,0,R3h_close_streak,1,59,10.594265855777383,ml_exit
2025-06-02 12:15:00,0,R3b_higherlow,1,59,8.736704217972209,ml_exit
2025-06-02 19:40:00,0,R3e_false_breakdown,1,59,6.878150168874774,ml_exit
2025-06-03 02:05:00,0,R3c_breakpullback,1,14,-4.7903173045469325,hard_sl
2025-06-03 03:05:00,0,R3e_false_breakdown,1,12,-4.38376383763841,hard_sl
2025-06-03 07:10:00,2,R0h_3bar_reversal,-1,60,1.3305063606883818,max
2025-06-03 07:50:00,2,R0h_3bar_reversal,-1,60,2.1212121212120323,max
2025-06-03 15:00:00,2,R0e_nr4_break,-1,60,4.0758847136081355,max
2025-06-04 02:00:00,2,R0e_nr4_break,1,19,-4.030303030302973,hard_sl
2025-06-05 03:30:00,2,R0e_nr4_break,-1,60,7.053503184713428,max
2025-06-05 10:15:00,2,R0e_nr4_break,1,60,8.99910474485233,max
2025-06-05 21:15:00,2,R0e_nr4_break,-1,38,-4.064377682403613,hard_sl
2025-06-06 05:00:00,2,R0e_nr4_break,-1,60,1.9707744763761497,max
2025-06-06 10:15:00,3,R1b_lowerhigh,-1,60,0.9024115393282739,max
2025-06-06 11:10:00,3,R1c_bouncefade,-1,60,0.9095668729176648,ml_exit
2025-06-06 11:30:00,3,R1a_swinghigh,-1,60,3.225972808251311,max
2025-06-06 12:05:00,3,R1f_sma_reject,-1,60,7.403233956543749,max
2025-06-06 13:55:00,3,R1e_false_breakout,-1,60,14.57969952363533,max
2025-06-06 14:10:00,3,R1c_bouncefade,-1,60,15.901295064752805,max
2025-06-06 16:35:00,3,R1f_sma_reject,-1,60,3.729745314752567,max
2025-06-06 21:00:00,3,R1f_sma_reject,-1,60,1.9493670886075243,max
2025-06-06 23:55:00,3,R1f_sma_reject,-1,1,-4.230711043872723,hard_sl
2025-06-09 01:00:00,3,R1e_false_breakout,-1,60,4.307380607814542,max
2025-06-09 02:05:00,3,R1b_lowerhigh,-1,60,1.3940425531914271,max
2025-06-09 03:05:00,3,R1f_sma_reject,-1,60,1.1670495569412271,max
2025-06-09 03:15:00,3,R1h_close_streak,-1,60,-1.7378728532690082,max
2025-06-09 04:25:00,3,R1f_sma_reject,-1,59,-3.137450199203127,ml_exit
2025-06-09 06:10:00,3,R1e_false_breakout,-1,38,-4.19831121833526,hard_sl
2025-06-09 06:15:00,3,R1c_bouncefade,-1,37,-4.685189779210991,hard_sl
2025-06-09 08:30:00,3,R1b_lowerhigh,-1,10,-4.653392929703341,hard_sl
2025-06-09 09:50:00,3,R1c_bouncefade,-1,60,3.303874479667188,max
