f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,time,idx,direction,rule,atr,entry_price,label,hurst_rs,ou_theta,entropy_rate,kramers_up,wavelet_er,vwap_dist,quantum_flow,quantum_flow_h4,quantum_momentum,quantum_vwap_conf,quantum_divergence,quantum_div_strength
0.982759,-0.931034,0.034483,0.033888,-0.89893,0.404553,1.189744,1.083333,0.858156,1.380952,1.011137,0.125015,0.078167,0.505977,0.965517,-0.465849,0.0,0.411348,0.181818,28.0,0.037847,0.2570422531479712,0.4356725142916282,0.8581560283079082,0.8942922328653662,0.945493369382312,3.1383537645545574,2.402802100987179,1.8143607701331643,3.947460594478618,0.4903677757117715,0.2018251109302453,-0.176711459881263,53.9404553282826,0.49999999999999994,-0.9510565162951536,2020-01-03 02:15:00,140,1,R3c_breakpullback,0.4078571428571292,1529.52,1,0.5210383980347821,0.061223195999363864,0.8086670094317854,0.39503261193769773,26.801812861025343,2.3587676389473087,60.974642857140815,962.8021428571348,-25.48892857142649,1.0,0.0,0.0
0.814286,0.128571,0.757143,0.616531,0.031224,-0.105827,1.656805,0.416667,0.684783,1.320755,1.190898,0.699001,1.601835,2.338216,0.628571,-0.352756,-0.132283,0.76087,1.394737,0.320755,0.985575,0.2399463804193463,0.122857142643626,0.6847826086212837,0.4873256357107358,0.8499705118249655,1.1244094485710328,2.4472440939490427,4.166929132940004,3.615748030699292,0.6393700785991459,0.229998190713961,-0.0467183092137406,52.91338581510836,0.49999999999999994,-0.9510565162951536,2020-01-03 02:45:00,146,1,R3d_oversold,0.4535714285714058,1529.95,1,0.5118731669795803,0.05783788362555867,0.7778035529243994,0.5382345022719761,39.80205748391587,2.3097668799544233,46.49107142856909,962.8021428571348,6.08571428571377,1.0,0.0,0.0
0.405797,0.318841,0.130435,0.05293,0.277253,0.12085,1.095238,0.416667,0.581633,1.815789,0.822876,-0.111059,0.453374,1.741488,-0.188406,0.018592,-0.390438,0.704082,0.428571,6.666667,0.11659,0.1779141101383345,0.31456953610016,0.5816326530017984,0.6786704063373942,0.7902067366379075,0.780876493878484,1.7290836650169754,3.7928286845539656,1.970783532170132,0.7436918989323325,0.1814506248395766,0.131072190106716,42.7622841885994,0.7071067811865475,-0.9510565162951536,2020-01-03 03:10:00,151,1,R3c_breakpullback,0.5378571428571084,1530.37,1,0.5118731669795803,0.05783788362555867,0.8065210384152032,0.5731170683738565,39.80205748391587,2.26834333983571,68.03892857142421,962.8021428571348,-7.1382142857129764,1.0,0.0,0.0
0.552239,0.432836,0.537313,0.296725,0.200267,0.127273,1.089431,1.583333,0.747899,0.0,0.741983,-0.450632,2.394373,2.039775,0.104478,0.527273,-0.563636,0.563025,7.0,0.861111,0.396289,0.2015873012755054,0.3148148144526623,0.7478991596010185,0.6431772708454003,0.8715356721278968,0.436363636284363,1.3999999997455783,4.618181817342601,2.636363635884676,0.0181818181784979,0.0488547908048095,0.1574770005380223,30.90909090347454,0.7071067811865475,-0.9510565162951536,2020-01-03 03:20:00,153,1,R3i_inside_break,0.5499999999999383,1530.77,1,0.5170162083967471,0.037276750049508846,0.8065210384152032,0.5731170683738565,39.80205748391587,2.7944651562946086,81.67499999999085,962.8021428571348,12.762499999996734,1.0,0.0,0.0
0.943396,-0.54717,0.339623,0.320399,-0.361339,-0.039589,0.968037,0.75,0.480769,0.854839,0.454798,0.162943,0.981246,2.832423,0.886792,-0.917738,0.413882,0.509615,0.454545,1.944444,0.365973,0.0975232195552411,0.1106194687023153,0.4807692307230197,0.4731815802771217,0.761497413495645,0.2879177377375747,1.0437017992980433,3.041131104851675,2.0694087399875136,0.971722364863752,-0.1675321919908541,0.1680629370273423,34.1902313563195,0.7071067811865475,-0.9510565162951536,2020-01-03 03:35:00,156,1,R3b_higherlow,0.5557142857142188,1530.53,1,0.5170162083967471,0.037276750049508846,0.7672157006287691,0.5649321719171593,39.80205748391587,2.132009351581031,47.513571428565704,962.8021428571348,-20.64892857142602,1.0,0.0,0.0
0.945946,-0.324324,0.567568,0.536888,-0.140248,0.899231,1.206522,1.583333,0.980583,0.0,1.116363,-0.102892,1.268212,1.844206,0.891892,0.673077,-2.665385,0.359223,0.331579,0.761905,0.769504,0.2985347983300557,0.3749999998508362,0.9805825242401276,0.795997560522787,1.2471318051350655,3.0826923072775907,3.405769230311068,4.644230768606112,4.280769230193183,-0.5923076922280915,0.5669963294561569,0.5354179581672645,22.884615381537063,0.7071067811865475,-0.9510565162951536,2020-01-03 03:45:00,158,1,R3g_three_green,0.7428571428570682,1533.06,1,0.5220702510301366,0.014284823163379272,0.7672157006287691,0.5649321719171593,41.805628940741784,4.828335461219726,181.62857142855316,962.8021428571348,75.33321428570682,1.0,0.0,0.0
0.811075,0.081433,0.703583,0.570659,0.024138,1.327512,2.797267,2.083333,0.89913,0.0,5.516127,0.653821,2.596223,1.986523,0.62215,2.877898,-2.899536,0.533913,3.396825,0.421296,1.18716,0.4002770081356769,0.4171374763558714,0.8991304347669843,0.9354512952041084,1.3338030203712354,4.792890262233078,5.095826892803081,6.166924265175704,5.755795980830543,-2.2503863985204062,1.083488551607192,0.8797757048967465,19.47449767950207,0.7071067811865475,-0.9510565162951536,2020-01-03 03:50:00,159,1,R3h_close_streak,0.924285714285637,1535.2,0,0.5220702510301366,0.014284823163379272,0.7672157006287691,0.5649321719171593,41.805628940741784,6.062105388308045,274.5128571428342,962.8021428571348,92.88428571428105,1.0,0.0,0.0
0.669355,0.072581,0.41129,0.275299,0.042729,0.063715,0.604141,0.416667,0.578249,0.471483,0.569939,-0.138929,0.561229,1.950298,0.33871,-1.01599,-0.706027,0.328912,0.421488,1.431373,0.391833,0.2264851483889761,0.2731343282889773,0.578249336854708,0.6754971009340603,0.8977451958132854,1.5153751536210978,3.2460024597451933,3.693726936951413,3.581795817649956,1.3690036899189963,0.2241273072132199,1.2232553047593857,15.498154980215851,0.8660254037844386,-0.9510565162951536,2020-01-03 04:05:00,162,1,R3c_breakpullback,1.1614285714285384,1534.19,1,0.5220702510301366,0.014284823163379272,0.6977035497639831,0.12088056304308686,41.805628940741784,3.6948402481510527,139.95214285713888,1222.0928571428483,-41.95071428571069,1.0,0.0,0.0
0.951327,-0.075221,0.827434,0.78716,-0.012981,0.077822,1.083933,0.916667,0.969529,0.0,1.610417,0.053661,1.504652,1.067758,0.902655,0.754396,-1.072036,0.626039,3.627451,0.208556,0.784635,0.2805864508500635,0.2714285713589669,0.9695290858456852,0.7169343324527319,1.0416074206899175,2.366420873323204,4.184912081346699,4.796369823782542,4.772546794856492,-0.20646625069262,0.258396172784761,1.3544337602436958,13.499716391441012,0.8660254037844386,-0.9510565162951536,2020-01-03 04:10:00,163,1,R3i_inside_break,1.2592857142856897,1536.04,1,0.5220702510301366,0.014284823163379272,0.6977035497639831,0.12088056304308686,41.805628940741784,4.785899310832919,209.67107142856733,1222.0928571428483,69.71892857142845,1.0,0.0,0.0
0.689189,0.256757,0.635135,0.437728,0.093682,0.697816,1.577825,2.083333,0.849476,0.0,2.040767,0.470995,2.063931,1.302283,0.378378,1.130265,-1.861934,0.484293,2.582418,0.574468,0.799692,0.3531835205097748,0.3360433603656259,0.8494764397794472,0.7531640297365424,1.1042941702467042,3.3689547580063075,5.088923556664402,5.40561622435378,5.361934477086313,-0.5023400935762333,0.3069429894211122,2.059008804280581,9.828393135188826,0.8660254037844386,-0.9510565162951536,2020-01-03 04:25:00,166,1,R3g_three_green,1.8314285714285623,1539.85,0,0.5420315282287118,-0.05573626927888707,0.6977035497639831,0.12088056304308686,41.805628940741784,5.11072229926252,434.96428571428356,1222.0928571428483,116.79714285714317,1.0,0.0,0.0
0.848214,-0.357143,0.339286,0.287787,-0.235969,-0.145092,0.961373,0.583333,0.439815,1.037037,0.188019,-0.062027,0.405245,1.235028,0.696429,-0.552992,0.229957,0.518519,0.556962,1.947368,0.267463,0.1249089584213536,0.0540229884293316,0.4398148147945037,0.3688859526974968,0.7296300844019273,0.0492764958910067,1.4180680484167585,4.303480641141033,2.59522878358883,1.2976143917943528,-0.6184283861504642,1.2626316252396776,11.497849041216314,0.9659258262890683,-0.9510565162951536,2020-01-03 05:00:00,173,1,R3b_higherlow,1.826428571428583,1538.63,1,0.57297634816861,-0.046540414004855674,0.6778141483424472,0.0966468383640155,17.040949616482315,3.8567447878772,176.25035714285826,1222.0928571428483,-42.92678571428627,1.0,0.0,0.0
0.55102,0.360544,0.462585,0.254894,0.193762,0.285145,1.416867,1.083333,0.741176,1.5,0.551813,0.005228,1.11266,1.80961,0.102041,0.421644,-0.771822,0.576471,1.735294,1.161765,0.489227,0.1347256346528619,0.2522388058354007,0.741176470559222,0.7698194696053715,0.7832862291621047,0.8933129146885878,0.95763144454627,4.873915262541052,1.572230729851947,0.0500255232225154,-0.4919372958845712,0.5041923890394875,15.722307298519144,0.9659258262890683,-0.9510565162951536,2020-01-03 05:25:00,178,1,R3i_inside_break,1.3992857142857085,1539.88,0,0.5580259129217412,-0.0053967881468436505,0.7115483793275157,0.05563865325853868,17.040949616482315,5.452607673532235,202.89642857142772,1222.0928571428483,3.1864285714272285,1.0,0.0,0.0
0.44,0.56,0.44,0.1936,0.3136,-0.243331,1.492537,-0.083333,0.226027,2.142857,0.360254,-0.277396,1.129111,1.559642,-0.12,-0.803557,0.0,0.513699,3.3,1.272727,0.375506,-0.0007496252921957,-0.3000000000558773,0.2260273972447371,0.0753424657482458,0.4053331539584816,-0.6451091349312096,0.5092966854716554,2.263540824319384,0.6790622472957122,2.2069523037114505,-0.381888644340696,-0.1218480237128727,15.844785770235683,0.9659258262890683,-0.9510565162951536,2020-01-03 05:55:00,184,1,R3b_higherlow,0.883571428571437,1538.59,1,0.5625893049848779,0.003337303628451659,0.7332931217060743,0.3603508101585519,59.67826048782893,6.421547853858283,42.85321428571469,1222.0928571428483,10.778214285714306,1.0,0.0,0.0
0.9875,-0.1625,0.8125,0.802344,-0.030469,0.106223,1.189591,1.416667,0.925926,0.0,0.455837,0.101862,2.196121,2.088946,0.975,-0.131287,-0.8474,0.493827,22.333333,0.230769,0.838461,0.0211038959854623,-0.0401785715517052,0.9259259258688324,0.5887598511110866,0.532758261251079,0.6325660698309509,-0.4774083545890538,0.8712702471253421,1.7902813297095623,1.969309462680356,0.2714621339993408,-0.1884487125278959,26.25745950240692,1.0,-0.9510565162951536,2020-01-03 06:10:00,187,1,R3f_sma_bounce,0.8378571428571604,1538.89,1,0.5625893049848779,0.003337303628451659,0.7295132876249127,0.06404350359448799,59.67826048782893,6.812739345622139,31.419642857143515,1222.0928571428483,33.14107142857208,1.0,0.0,0.0
0.8,0.025,0.625,0.5,0.009375,-0.193772,0.740741,-0.083333,0.243243,1.025641,0.208597,-0.14521,1.20214,2.178927,0.6,-0.791234,-0.064591,0.27027,1.25,0.6,0.490785,-0.1690647483125603,0.0786163519829049,0.2432432432268909,0.1975100519855003,0.3566163695086691,-0.6782006919321387,0.1776239907443064,0.4521337946213034,1.7439446363965083,1.8085351784852133,-0.1380102163559979,-0.4182691663075479,38.75432525325836,1.0,-0.9510565162951536,2020-01-03 06:35:00,192,1,R3d_oversold,0.6192857142857032,1538.47,1,0.5565393452140017,0.015724142625255857,0.7263296255726077,0.09872877608546474,59.67826048782893,7.8152893228516715,9.908571428571252,1222.0928571428483,2.951428571428387,1.0,0.0,0.0
0.958333,-0.125,0.791667,0.758681,-0.026042,0.283314,1.097143,1.583333,0.979167,0.0,0.316224,0.038424,1.246713,0.563515,0.916667,0.364497,-0.795266,0.5,1.9,0.263158,0.729449,-0.0267175574205134,0.0804195801760633,0.97916666656469,0.608186815787129,0.6341026428951341,0.5467455620394837,0.7621301773885996,1.507692307442304,2.750295857532313,0.8946745560647467,0.0503329467991613,-0.4366366206723527,38.10650886942696,1.0,-0.9510565162951536,2020-01-03 06:45:00,194,1,R3g_three_green,0.6035714285714155,1539.05,1,0.5591713702166624,0.03038222208266215,0.7263296255726077,0.09872877608546474,101.1108285421495,8.72453360273262,56.73571428571306,1222.0928571428483,26.313928571428246,1.0,0.0,0.0
0.869048,0.0,0.738095,0.64144,0.0,0.826066,0.988235,2.083333,0.956175,0.0,0.970733,0.159717,2.064204,1.839743,0.738095,0.132701,-2.521327,0.334661,8.857143,0.354839,1.060235,0.2013888886615908,0.3461538459586269,0.956175298766726,0.8628951955850009,1.1834827760043165,3.15165876724994,3.997630331090658,2.5876777246895872,4.18009478603691,0.0497630331670566,0.7756954011596902,-0.4434553248123457,26.540284355787698,0.9659258262890683,-0.9510565162951536,2020-01-03 07:20:00,201,1,R3h_close_streak,0.6028571428571305,1540.63,1,0.5543919735540362,0.03164672604614111,0.7289814939649474,0.47708860740352216,101.1108285421495,10.568631384604762,130.81999999999732,1222.0928571428483,15.619999999996068,1.0,0.0,0.0
0.551451,0.361478,0.46438,0.256083,0.193615,0.558319,4.471976,1.083333,0.628009,4.986842,10.353982,1.432464,2.84517,3.246165,0.102902,3.674099,-0.288165,0.829322,6.068966,1.153409,0.638753,0.272580644986825,0.4317647057507683,0.6280087527214726,0.8048975086764111,1.2583958607975725,3.205831903560046,4.118353344273809,4.610634647816864,4.646655231002901,-1.632933104435054,1.2724999662477263,-0.2358808341789178,22.813036017844347,0.9659258262890683,-0.9510565162951536,2020-01-03 07:30:00,203,1,R3c_breakpullback,0.8328571428571324,1542.1,1,0.5543919735540362,0.03164672604614111,0.7289814939649474,0.47708860740352216,101.1108285421495,9.215653665448665,208.2142857142831,1222.0928571428483,82.71857142857175,1.0,0.0,0.0
1.0,-0.348837,0.651163,0.651163,-0.121687,-0.230346,0.82494,0.25,0.326996,0.728814,0.297071,0.074595,1.142365,2.794714,1.0,-0.797695,0.116517,0.326996,0.691358,0.535714,0.590201,0.2032258063245844,-0.0193548388026884,0.3269961977062327,0.3269160588599735,0.7646368447305125,-0.9411011522843742,1.8284250958668309,2.921895006140175,2.464788732173468,1.6312419972929288,-0.1567583795941122,-0.0148342500491491,17.925736233988857,0.8660254037844387,-0.9510565162951536,2020-01-03 08:00:00,209,1,R3b_higherlow,1.115714285714278,1541.98,0,0.5434226278738714,0.034165728392521216,0.7453840436799132,4.303693645767107,72.92875196161873,6.282543994039562,107.66642857142782,1700.0392857142776,-31.021785714285556,1.0,0.0,0.0
0.704545,0.068182,0.477273,0.33626,0.03564,-0.112862,0.733333,0.416667,0.373832,0.619718,0.155666,0.123959,1.166371,1.80922,0.409091,-0.393116,-0.11413,0.411215,1.6875,1.095238,0.494707,-0.0198412699746293,0.0314285712464037,0.3738317756661042,0.2095534786920267,0.5797567056877979,-0.5960144926777899,-0.4184782608164064,4.400362318282612,0.9891304346574326,0.8496376810514832,-0.5540005274914608,-0.2642746708582149,22.826086953627204,0.8660254037844387,-0.9510565162951536,2020-01-03 08:40:00,217,1,R3d_oversold,0.7885714285714259,1541.9,0,0.5435575338482189,0.07274535926688522,0.7468820715154545,0.1130436662106024,72.92875196161873,8.00698616716588,61.11428571428551,1700.0392857142776,2.0125000000003226,1.0,0.0,0.0
0.547619,-0.02381,0.071429,0.039116,-0.022109,-0.143939,0.767123,0.583333,0.227723,0.666667,0.202479,-0.056683,0.102433,2.008894,0.095238,-0.893939,0.151515,0.415842,0.06,13.0,0.065162,-0.159955257377184,-0.2304964540153298,0.2277227722547009,0.2325694646885136,0.3865319448403153,-1.1060606058930476,-0.8333333332070009,2.257575757233712,0.4696969696260648,1.7272727270108246,-0.5220802183555457,-0.353203880840099,30.3030302984389,0.8660254037844387,-0.9510565162951536,2020-01-03 08:50:00,219,1,R3b_higherlow,0.6600000000000007,1541.43,1,0.5422725723787778,0.11530467736051217,0.7468820715154545,0.1130436662106024,95.33608016843277,8.656474492214306,14.190000000000015,1700.0392857142776,-24.63571428571458,1.0,0.0,0.0
0.243902,0.329268,0.182927,-0.138311,0.269036,-0.475676,0.735426,-1.583333,0.081301,0.0,-0.613952,0.042027,-0.324554,1.486161,-0.512195,-2.216216,0.175676,0.333333,0.153846,4.466667,-0.19717,-0.1131528047469273,-0.1401384083792349,0.08130081300475,0.2083464791131837,-0.0954601592221504,-0.7567567566547331,-1.581081080867535,-3.027027026618011,0.0945945945817264,3.0540540536416683,0.6364917089885747,-0.154465174835041,27.027027023374984,0.7071067811865476,-0.9510565162951536,2020-01-03 09:20:00,225,1,R3e_false_breakdown,0.7399999999999929,1540.62,1,0.5460415944322162,0.10836061101896921,0.7530887147470192,0.2859554403238089,95.33608016843277,6.164407860818188,-59.93999999999942,1700.0392857142776,-45.9417857142852,-1.0,1.0,1700.0392857142776
0.705,0.29,0.7,0.4935,0.087,0.730954,2.216066,2.083333,0.837466,0.0,2.359284,1.141566,2.206838,1.406897,0.41,2.041893,-1.62917,0.550964,2.258065,0.428571,0.940521,0.1097560974384971,0.3459302324106039,0.8374655647152488,0.7903665499466718,1.0925184012702014,2.758727695588892,2.1505042666400174,1.368502715134534,3.3017843285787896,-0.3041117144743134,0.6539660602744006,0.1308009473126397,21.72226531959593,0.7071067811865476,-0.9510565162951536,2020-01-03 09:45:00,230,1,R3g_three_green,0.9207142857142766,1543.16,1,0.5437911218492475,0.0582989903106426,0.7572893412392289,0.05640038661767376,128.6120301266171,7.433097684351185,145.01249999999857,1700.0392857142776,97.3696428571418,1.0,0.0,0.0
0.298578,0.620853,0.218009,0.065093,0.485501,0.405574,1.815054,2.083333,0.649289,0.0,1.832564,1.05796,1.118071,0.801231,-0.402844,1.279326,-1.360985,0.5,3.0625,3.586957,0.316096,0.1777939040712763,0.4999999998019803,0.6492890995107133,0.7653514260805436,1.0453315517476631,2.4860661047647463,1.869086195553208,1.6331821126193362,3.4115359685824664,0.06351263771291,0.3778888656104906,0.3489884770428317,12.702527542593552,0.49999999999999994,-0.9510565162951536,2020-01-03 10:00:00,233,1,R3c_breakpullback,1.1021428571428455,1543.88,1,0.5437911218492475,0.0582989903106426,0.7572893412392289,0.05640038661767376,128.6120301266171,6.706413543650929,214.91785714285487,1700.0392857142776,24.03000000000074,1.0,0.0,0.0
0.90625,-0.257812,0.554687,0.502686,-0.114807,0.021296,1.684211,0.416667,0.892308,2.415094,0.702332,0.280275,2.216325,2.302948,0.8125,-0.018519,0.101852,0.984615,24.666667,0.802817,0.553222,0.3247422678428213,0.1964285711798639,0.8923076922389913,0.4628302994359672,0.8139469448032424,0.4444444444033055,0.8055555554808597,2.638888888644442,2.111111110915596,1.2314814813673782,-0.2410637697035408,0.2691164866141304,20.370370368484064,0.49999999999999994,-0.9510565162951536,2020-01-03 10:35:00,240,1,R3b_higherlow,1.0800000000000085,1544.03,1,0.5376778899026075,0.027485699347134223,0.7818086103082177,1.2492469239375097,128.6120301266171,6.588544443398698,139.8600000000011,1700.0392857142776,17.974285714286026,1.0,0.0,0.0
0.832,0.128,0.792,0.658944,0.026624,0.723505,1.587302,1.583333,0.932476,0.0,1.027105,-0.195318,1.636464,0.382632,0.664,1.089271,-1.800164,0.401929,1.434783,0.262626,0.739507,0.2261146495196504,0.3055555554213296,0.9324758842143808,0.9394402109841272,1.1196890136708586,3.244881244508912,3.3480753476913434,6.730548729776745,4.414414413908154,-0.8484848483875216,0.039576249120943,-0.0329172476043295,20.638820636452973,0.258819045102521,-0.9510565162951536,2020-01-03 11:10:00,247,1,R3g_three_green,0.8721428571429085,1546.72,1,0.5342542073083675,0.029733366285131322,0.8006560516776621,2.752008225827414,81.31086054162905,10.731035857232857,278.21357142858784,1700.0392857142776,51.822500000005675,1.0,0.0,0.0
0.815789,0.070175,0.701754,0.572484,0.02093,0.489542,1.151515,1.083333,0.931373,1.868852,0.850106,0.407447,0.951676,1.551936,0.631579,0.27451,-1.395425,0.372549,1.436364,0.425,0.759546,0.2460317458810523,0.3406169664513416,0.9313725489891628,0.8647816290261227,1.0713705800219944,3.111111110755062,4.197712417820291,5.947712417619965,4.678104574628136,-0.0343137254862375,-0.0420825793791131,-0.0430023456871726,21.73202614130353,0.258819045102521,-0.9510565162951536,2020-01-03 11:20:00,249,1,R3c_breakpullback,0.87428571428578,1546.96,1,0.5507108538658343,0.00468535284784921,0.8006560516776621,2.752008225827414,81.31086054162905,10.830483505736956,256.16571428573354,1700.0392857142776,-12.648571428569483,1.0,0.0,0.0
0.434783,0.5,0.369565,0.160681,0.315217,-0.254615,1.196748,-0.083333,0.329114,1.978495,0.977873,-0.076006,0.848657,1.055368,-0.130435,-0.425624,-0.577633,0.388186,4.857143,1.705882,0.346974,0.0818014705133708,-0.1998087954455591,0.3291139240436774,0.2353660170067819,0.5659577834772187,-2.2649294243663776,-0.1064060803394354,2.682953311413826,1.18566775235282,2.644951139864089,0.1324010583307666,0.3821150410481466,16.720955481899328,1.2246467991473532e-16,-0.9510565162951536,2020-01-03 12:10:00,259,1,R3c_breakpullback,1.3157142857143072,1546.82,1,0.5703172723806292,-0.0089456030937874,0.8374148473177048,0.006412803126867314,40.2698949321649,6.5917014600143435,82.2321428571442,2145.1114285714216,48.46285714285762,1.0,0.0,0.0
0.821782,-0.544554,0.09901,0.081365,-0.490638,0.20846,1.231707,1.583333,0.8875,0.0,0.318018,0.113708,0.327527,0.984695,0.643564,0.189509,-0.284264,0.63125,0.238095,9.1,0.110909,0.0357917569685277,0.3766519821471391,0.887499999944485,0.8664230384341552,0.6568809867606678,0.8133107726374028,-1.539763113245645,2.85053581477769,2.045121263233847,1.9345741679240065,-0.2992068808701738,0.3076957116850884,18.16130851520462,1.2246467991473532e-16,-0.9510565162951536,2020-01-03 12:35:00,264,1,R3g_three_green,1.2664285714285566,1547.85,1,0.5192481908197969,0.03919336493275038,0.8041903154508626,0.0527049516622802,40.2698949321649,7.400998015736864,143.73964285714118,2145.1114285714216,-0.25678571428531427,1.0,0.0,0.0
0.945455,-0.090909,0.8,0.756364,-0.018182,-0.079305,0.592992,-0.083333,0.351515,1.0,0.169112,-0.014278,1.242307,2.288615,0.890909,-0.993958,-0.063444,0.333333,1.448276,0.25,0.524939,0.2365010796909302,0.145454545278532,0.3515151514938325,0.3162001955488842,0.6788777673022853,-0.3806646525276247,1.81873111763252,0.3172205437730607,1.9138972807643653,1.131419939457354,-0.4881770413398291,-0.0712552084976376,25.377643501848706,-0.2588190451025208,-0.9510565162951536,2020-01-03 13:10:00,271,1,R3d_oversold,0.94571428571427,1548.47,1,0.5327159323680747,0.014056813224951113,0.8297432099903621,0.047351264565992035,32.05990816265826,10.054664800073375,98.82714285714123,2145.1114285714216,-1.2496428571437406,1.0,0.0,0.0
0.77037,0.081481,0.622222,0.479342,0.030782,0.285759,2.0,1.583333,0.827778,0.0,1.117891,-0.00564,2.429364,2.213694,0.540741,0.908228,-0.431962,0.75,10.375,0.607143,0.632835,0.2711864404492411,0.1891191707701982,0.827777777731816,0.5350331269369998,0.887630292313735,1.041139240391084,1.805379746635619,0.520569620195542,2.7246835440020805,0.17721518985363,-0.1955146773237485,-0.122660891861607,23.2594936683101,-0.2588190451025208,-0.9510565162951536,2020-01-03 13:20:00,273,1,R3g_three_green,0.9028571428571338,1549.38,1,0.52759037211558,0.014735780041642874,0.8297432099903621,0.047351264565992035,32.05990816265826,11.383877463076274,149.42285714285563,2145.1114285714216,35.94214285714433,1.0,0.0,0.0
0.208333,0.135417,0.447917,-0.354601,0.074761,-0.859588,0.649746,-2.083333,0.043011,0.0,-0.352359,-0.117334,-0.720987,0.362762,-0.583333,-2.876952,0.034978,0.206452,0.641791,1.232558,-0.488732,-0.1855345912503372,-0.5,0.043010752687256,0.0620483081972955,-0.1021820263407187,-3.331667707391266,-3.3491567767213883,-2.019987507630906,0.1399125546411766,5.194253591051073,0.4566141107392079,0.0934896045726534,19.237976263151943,-0.4999999999999997,-0.9510565162951536,2020-01-03 14:20:00,285,1,R3e_false_breakdown,1.1435714285714442,1545.52,0,0.49391366107927287,0.060179846973846304,0.8126835642216034,0.0208589356490458,25.568486721680372,5.003869903106554,-197.83785714285986,2145.1114285714216,-40.16642857142989,-1.0,1.0,2145.1114285714216
0.896774,0.012903,0.806452,0.723205,0.002497,-0.421505,1.103203,-0.083333,0.341176,1.614583,0.840192,0.043854,1.516099,2.060512,0.793548,-1.51374,-0.050179,0.364706,2.906977,0.24,0.905391,-0.0975877193600118,-0.2529644269067604,0.3411764705802183,0.1692923169094063,0.1723163677548989,-1.898446833771892,-2.60931899619761,-1.722819593643183,1.2126642770790097,3.922341696207202,0.2061373388544225,0.1411976438701425,16.726403821778916,-0.4999999999999997,-0.9510565162951536,2020-01-03 14:25:00,286,1,R3c_breakpullback,1.1957142857143026,1546.77,0,0.49391366107927287,0.060179846973846304,0.8126835642216034,0.0208589356490458,25.568486721680372,5.7973496468114165,-141.0942857142877,2145.1114285714216,56.74357142857215,-1.0,1.0,2145.1114285714216
0.994253,-0.729885,0.258621,0.257134,-0.541122,-0.275346,1.31569,-0.083333,0.492877,0.972067,0.910689,-0.188668,0.828022,2.007251,0.988506,-1.372853,0.147368,0.495726,0.711864,2.866667,0.250638,-0.1581920904405471,-0.3064516129219575,0.4928774928634572,0.2703719020856191,0.1409264434277279,-0.2094182825322172,-2.4509695288958087,-5.809418282097833,1.1944598337023284,3.335180055143085,0.0359602463925448,0.1709373985313462,16.288088641395774,-0.7071067811865471,-0.9510565162951536,2020-01-03 15:25:00,298,1,R3e_false_breakdown,1.2892857142857272,1542.59,1,0.5440334337036741,0.08371851191561189,0.697418739811073,4.3933722483790006e-05,59.65466517428397,1.8850897611935344,-258.5017857142883,2145.1114285714216,-22.362499999998022,-1.0,1.0,2145.1114285714216
0.702532,-0.158228,0.246835,0.17341,-0.119172,-0.068701,1.089655,0.833333,0.409594,0.908046,0.416022,0.014147,1.045497,3.666476,0.405063,-0.652371,0.225155,0.583026,0.380952,3.051282,0.261387,-0.0287958115758917,-0.0353535354943048,0.4095940959258867,0.4308129401746438,0.6177723299883411,-0.2944329896737154,1.7146391751587422,-0.600412371099331,2.811546391590303,0.9237113401527968,0.0090849899408587,0.4540112722127662,11.546391751910615,-0.8660254037844384,-0.9510565162951536,2020-01-03 16:05:00,306,1,R3b_higherlow,1.7321428571428734,1545.73,1,0.5552815642526265,0.10635051358048123,0.714119160978567,0.0008922838525862145,44.266502143280476,3.0772422586109887,37.24107142857178,2158.5299999999975,-42.15178571428567,1.0,0.0,0.0
0.976744,-0.217054,0.736434,0.719308,-0.057208,0.283837,1.007813,1.75,0.990854,0.0,0.364229,-0.068806,1.614836,1.596258,0.953488,0.509452,-0.648393,0.393293,95.0,0.357895,0.619535,0.303804993920896,0.245454545319012,0.990853658506316,0.9174022566592542,0.8842623365705066,1.6275992437485138,1.3232514176818213,1.2173913042672215,2.5869565215678643,-0.3572778827740677,-0.3569255638276619,0.2485838367548631,13.894139885659124,-0.8660254037844384,-0.9510565162951536,2020-01-03 16:25:00,310,1,R3i_inside_break,1.5114285714285771,1547.87,0,0.5598257661949049,0.09882527916681937,0.714119160978567,0.0008922838525862145,44.266502143280476,4.8495352761321815,133.7614285714291,2158.5299999999975,30.261428571429093,1.0,0.0,0.0
