time,open,high,low,close,spread,f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,h1_trend_sma20,h1_trend_sma50,h1_slope5,h1_rsi14,h1_atr_ratio,h1_dist_sma20,h1_dist_sma50,h4_trend_sma20,h4_trend_sma50,h4_slope5,h4_rsi14,h4_atr_ratio,h4_dist_sma20,h4_dist_sma50,label,entry_class,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,cluster
2016-10-22 00:10:00,629.92,630.08,629.1,629.13,0,0.030612,0.132653,0.806122,-0.781445,0.025718,-0.075522,0.131279,-1.583333,0.001433,-1.053763,-0.069161,2.819019,-2.616165,0.817922,-0.938776,-10.216319,-0.003795,0.035113,7.5,0.240506,-0.52574,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.10038986365681779,-0.3082191781610143,0.0014331780723690559,0.02436402723029417,-0.1417381788954795,-0.2922201138409002,-0.37571157493831253,-0.5388994307195794,0.015180265654059288,10.57685009447543,2.1180632624021833,3.079578881548306,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:15:00,630.04,630.04,629.12,629.92,0,0.869565,-0.869565,0.130435,-0.017013,-0.756144,-0.057616,0.123159,-0.083333,0.029738,0.0,-0.059237,-0.588985,1.720386,3.473243,0.73913,-10.086585,-0.011224,0.032963,0.877778,6.666667,-0.033828,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.05696202542862061,0.004716980989227015,0.02973844500168235,0.021617102591584097,0.3983692286516016,-0.04863709246210245,-0.0785676109003357,-0.22447888828664309,0.3105291287964839,10.13148049133679,-0.7131337190253917,2.899622751051569,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:20:00,629.88,630.17,629.88,630.17,0,1.0,0.0,1.0,1.0,0.0,-0.002626,0.037736,0.916667,0.038696,0.315217,0.005918,-0.940983,0.163381,1.511778,1.0,0.033762,-0.292605,0.010391,0.316456,0.0,0.015254,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,0.0009276436546747924,0.027027026884589467,0.038695807953997095,0.02328914367601602,0.5692590941456657,-0.0037513397640574265,-0.1463022507983676,-0.0037513397640574265,0.40514469451854324,10.064844586975244,-0.7743463929875962,2.678949547016971,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:25:00,629.88,630.0,629.13,630.0,0,1.0,-0.862069,0.137931,0.137931,-0.743163,0.036172,1.115385,-0.416667,0.841121,0.0,0.051558,-0.979027,-0.006687,0.179584,1.0,-0.062747,-0.011073,0.813084,0.68,6.25,0.000207,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.014388489330907528,-0.03982300897171953,0.8411214952485221,0.30318524940140035,0.4709651382198975,-0.0553651463201214,0.3358818876754423,-0.20669654626179776,0.3358818876754423,9.965726337623362,-0.7853216437890518,2.5429393408283367,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:30:00,629.18,629.9,628.51,628.98,0,0.338129,0.179856,0.143885,-0.095233,0.153978,-0.007901,1.816993,-0.916667,0.283133,-1.597701,-0.124615,539.456889,-0.531559,0.523609,-0.323741,-0.096973,0.219087,0.837349,6.0,5.95,-0.115689,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.08715596339113268,-0.18000000005907696,0.28313253010344763,0.3876499444353221,-0.1008452536120568,-0.37711646997105197,-0.37711646997105197,-0.42380708053889693,-0.039507439711259675,10.063622370085074,-0.7484906874276505,2.4494354177879543,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:35:00,628.5,629.0,628.5,629.0,0,1.0,0.0,1.0,1.0,0.0,-0.108658,0.576369,0.416667,0.299401,0.359712,0.016075,-0.676714,0.024014,0.951235,1.0,-0.41957,0.003586,0.299401,0.019608,0.0,0.556262,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.0862595420731706,-0.16349206355616303,0.29940119758686956,0.4745517409796129,0.00421379162041901,-0.04661885245734356,-0.3227459016277663,-0.4159836065424534,0.17571721310845823,10.040983606197427,-0.722166056175176,2.2831553271721345,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:40:00,629.0,629.0,628.98,629.0,0,1.0,-1.0,0.0,0.0,-1.0,-0.121046,0.02623,-0.083333,0.299401,0.0,0.0,-0.954286,0.0,0.09071,1.0,-0.362413,-0.173958,0.011976,0.0,0.0,0.0,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.12745098047738312,-0.02888888901451897,0.29940119758686956,0.29397830842572875,0.07010766878741886,-0.33341962204330294,-0.3805332642885527,-0.4203986538806935,0.18120631632789008,10.147553714361845,-0.8095295728549505,2.095600608675891,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:45:00,628.99,629.0,628.99,629.0,0,1.0,0.0,1.0,1.0,0.0,-0.074576,0.014388,0.083333,0.333333,0.0,7e-06,0.416667,0.0,0.0,1.0,-0.338983,-0.184557,0.006667,0.0,0.0,0.076923,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.0096774195024667,-0.31506849322668684,0.3333333333111111,0.3107119094949499,0.11465476872836772,-0.44067796608508597,-0.44444444442769027,-0.583804143104177,0.1883239171303852,10.546139359301572,-0.9472507757029394,1.8517285292544154,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:50:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.001546,0.0,0.25,0.357143,0.0,0.0,-0.911765,0.0,0.0,0.0,0.0,-0.193263,0.0,0.0,0.0,0.0,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.1388140163088068,-0.4834710743883754,0.3571428571173527,0.3299591293384443,0.15640571525872482,-0.38652678076916025,-0.4445057978845255,-0.4483710656922136,0.19326339038458012,10.822749861536487,-0.9967109616507772,1.669870707807827,0.0,0.0,-0.9749279121818236,0
2016-10-22 00:55:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007937,0.0,0.0,0.0,0.0,0.455759,1.105958,-0.129707,59.6646,-0.170363,0.121701,0.295836,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.12569832416872473,-0.4807692307803423,0.9999999998,0.5634920634094878,0.191291196896542,0.007936507936185834,-0.4087301587139314,-0.46031746029918447,0.19841269840482634,0.4642857142672774,-0.9985091506973061,1.5111392654835654,0.0,0.0,-0.9749279121818236,0
2016-10-22 01:00:00,628.99,629.0,628.99,629.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.333333,0.0,1.0,0.0,8e-06,6.666667,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.321839,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.15306122463140442,0.49999997000000096,0.9999999949999999,0.7857142839724508,0.22140736718152987,0.0,-0.05301485580908027,-0.45674337312440166,0.20390329157339276,0.4771337022817224,-0.998412982975842,1.3636413707255022,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:05:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.826087,0.0,0.0,0.0,0.0,-0.004094,0.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.17878787892415177,-0.5,0.9999999900000002,0.9999999949333332,0.24801785983363242,0.0,-0.37660818711907146,-0.46257309939626956,0.20467836256472186,0.4789473684014324,-0.9983519830672879,1.2777829577085984,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:10:00,629.0,629.0,628.99,629.0,0,1.0,-1.0,0.0,0.0,-1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.1758409787320595,-0.5,0.9999999900000002,0.9999999916666665,0.26732461281992603,0.0,-2.599999999422197,-3.4666666658962626,1.1111111108642255,2.599999999422197,-0.997372781996929,-0.5783866261955954,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:15:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.026565,0.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.16349206364162527,-0.5,0.9999999900000002,0.9999999900000002,0.2711638206510058,0.0,-2.65654648885791,-0.23908918399729645,1.328273244428955,2.65654648885791,-0.998170065934039,-0.6453423422545026,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:20:00,629.0,629.0,628.99,629.0,0,1.0,-1.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.02888888918202509,-0.5,0.9999999900000002,0.9999999900000002,0.29335688579301394,0.0,0.06511627904850997,-3.353488371001225,1.62790697621423,2.93023255718554,-0.9966752439760572,-0.7087391793494617,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:25:00,628.99,629.0,628.99,629.0,0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.000853,0.714286,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.31506849332801923,-0.5,0.9999999900000002,0.9999999900000002,0.3137182847541663,0.0,0.0,-3.7168141577571134,2.0648967543095598,0.0,-0.9961859849714738,-0.7686070005135703,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:30:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,-0.045161,0.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.4834710743993037,-0.5,0.9999999900000002,0.9999999900000002,0.33359846920683617,0.0,0.0,-4.741935481729382,0.09032258060429095,0.0,-0.9957025490303449,-0.7868917822926582,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:35:00,629.0,629.0,628.99,628.99,0,0.0,0.0,1.0,-1.0,0.0,-0.013527,2.0,-1.0,0.0,0.0,-0.002287,0.333312,-5.0,5.0,-1.0,0.0,0.0,1.0,0.0,0.0,-0.416667,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.48095238097779414,-0.5,0.0,0.6666666600000001,0.34759798183872753,-0.06763285019574444,-0.06763285019574444,-8.048309173300508,0.0,0.06763285019574444,-0.995564483990413,-0.8566104653718268,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:40:00,628.99,629.0,628.99,629.0,0,1.0,0.0,1.0,1.0,0.0,-0.023729,1.333333,0.5,1.0,1.0,0.028153,2.250052,3.541667,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.12069,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,0.24999997375000094,-1.499999963128218e-08,0.9999999900000002,0.66666666,0.37212224542263495,0.0,0.0,-27.288135528472075,0.23728813502998083,0.0,-0.9157951664577887,-0.9587383733168638,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:45:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,0.0,0.0,-0.692308,0.0,3.541667,0.0,0.0,-1.555556,0.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-3.499999756684247e-08,-1.499999963128218e-08,0.9999999900000002,0.66666666,0.3919510594471123,0.0,0.0,-160.22221973001808,1.5555555313580252,0.0,-0.89969337134195,-0.9936407444574836,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:50:00,628.99,629.0,628.99,628.99,0,0.0,1.0,0.0,0.0,1.0,-0.175,2.0,-0.916667,0.0,0.0,0.0,2.499944,-2.142857,2.142857,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.16666668222222158,-0.16666667333333324,0.0,0.66666666,0.3904579566770923,-1.7499999693750008,-1.7499999693750008,-24.499999571269903,0.0,1.7499999693750008,-0.7467580231214321,-0.9942928075112404,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 01:55:00,629.0,629.0,628.99,628.99,0,0.0,0.0,1.0,-1.0,0.0,-0.175,1.333333,-0.25,0.0,0.0,-1.53125,-0.714286,0.0,2.142857,-1.0,0.0,0.0,1.0,0.0,0.0,-0.512821,-0.115252,0.179392,-0.011692,48.3378,0.759979,-0.065775,0.102553,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.16666668222222158,-0.16666667333333324,0.0,0.3333333299999999,0.41144532445041815,-1.7499999693750008,-1.7499999693750008,-162.74999715201434,0.0,1.7499999693750008,-0.5735306936430735,-0.9942417044560665,0.0,0.25881904510252074,-0.9749279121818236,0
2016-10-22 02:00:00,628.99,628.99,628.99,628.99,0,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,-0.333333,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-1.75,0.0,0.0,0.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,1,0,-0.16666668222222158,-0.16666667333333324,0.0,0.0,0.43484314183852457,0.0,-1.7499999693750008,-206.49999638642913,0.0,1.7499999693750008,-0.5328382426542793,-0.9941915341616353,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:05:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.500024,1.086957,1.086957,0.0,0.0,-1.555556,0.0,0.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.7499999394043897e-08,0.16666665333333353,0.9999999900000002,0.3333333299999999,0.6347041262372454,0.0,0.0,-155.555553135944,1.5555555313580252,0.0,-0.6247303622418012,-0.9934218220098007,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:10:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.5,1.0,0.0,0.0,-0.333333,0.0,1.086957,0.0,0.0,-1.75,0.0,0.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.7499999394043897e-08,-1.499999963128218e-08,0.9999999900000002,0.66666666,0.6250002704597611,0.0,0.0,3.4999999387500016,1.7499999693750008,0.0,-0.9557772600737277,-0.994102817379611,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:15:00,628.99,629.0,628.99,629.0,0,1.0,0.0,1.0,1.0,0.0,0.466667,4.0,0.333333,1.0,0.0,1.209877,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.071429,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-1.7499999394043897e-08,-1.499999963128218e-08,0.9999999900000002,0.9999999900000002,0.6250002704597611,1.5555555313580252,0.0,0.0,1.5555555313580252,0.0,4.9659248853195725,-0.9933026744660338,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:20:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.25,1.0,0.0,0.0,-0.333333,0.0,0.0,0.0,0.0,-1.75,0.0,0.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.7499999394043897e-08,0.4999999400000036,0.9999999900000002,0.9999999900000002,0.6250002704597611,1.7499999693750008,0.0,0.0,1.7499999693750008,0.0,4.9954184665691015,-0.9939953463940913,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:25:00,629.0,629.0,628.99,628.99,0,0.0,0.0,1.0,-1.0,0.0,-0.311111,4.0,-1.0,0.0,0.0,-1.209877,0.499976,-2.5,2.5,-1.0,0.0,0.0,1.0,0.0,0.0,-1.153846,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.10000001119999974,-1.499999963128218e-08,0.0,0.66666666,0.06698648677888062,0.0,0.0,-1.5555555313580252,0.0,1.5555555313580252,5.350268731741954,-0.9931884233477851,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:30:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,-0.155556,0.0,0.5,1.0,0.0,0.0,-0.333323,2.5,5.0,0.0,0.0,-1.555556,0.0,1.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.1666666410725668e-08,0.16666665333333353,0.9999999900000002,0.66666666,0.64433783389574,0.0,0.0,0.0,1.5555555313580252,0.0,2.4663013674111234,-0.9931284071655214,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:35:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,0.0,0.0,-0.5,0.0,2.5,0.0,0.0,-1.75,0.0,0.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.1666666410725668e-08,-1.499999963128218e-08,0.9999999900000002,0.66666666,0.64433783389574,0.0,0.0,0.0,1.7499999693750008,0.0,2.466301367411124,-0.9938436913233516,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:40:00,629.0,629.0,628.99,628.99,0,0.0,0.0,1.0,-1.0,0.0,-0.155556,4.0,-0.916667,0.0,0.0,-1.209877,11.999793,-2.916667,2.916667,-1.0,0.0,0.0,1.0,0.0,0.0,-3.095238,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-0.07142857999999985,-0.16666667333333324,0.0,0.66666666,0.11811805294461054,-1.5555555313580252,0.0,-1.5555555313580252,0.0,1.5555555313580252,1.2833731157125747,-0.9930154591179191,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:50:00,629.0,629.0,629.0,629.0,0,0.0,0.0,0.0,0.0,0.0,0.155556,0.0,0.75,1.0,0.0,0.0,-0.769227,2.0,3.75,0.0,0.0,-1.555556,0.0,1.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,0.0714285600000002,-7.499999898907816e-09,0.9999999900000002,0.66666666,0.6636636877019564,0.0,1.5555555313580252,0.0,1.5555555313580252,0.0,1.2833731157125752,-0.9929520110269662,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 02:55:00,629.0,629.0,628.99,629.0,0,1.0,-1.0,0.0,0.0,-1.0,0.0,4.0,0.166667,1.0,0.0,0.0,0.0,0.0,2.285714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.123213,0.17404,-0.045968,55.123,0.676305,-0.067285,0.095195,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.1666666410725668e-08,-7.499999898907816e-09,0.9999999900000002,0.66666666,0.6636636877019564,1.5555555313580252,1.5555555313580252,0.0,1.5555555313580252,0.0,2.402279033995298,-0.9928832376532115,0.0,0.49999999999999994,-0.9749279121818236,0
2016-10-22 03:00:00,628.99,629.0,628.99,629.0,0,1.0,0.0,1.0,1.0,0.0,0.14,2.0,0.083333,1.0,0.0,0.98,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.727273,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.1666666410725668e-08,0.16666665333333353,0.9999999900000002,0.9999999900000002,0.6636636877019564,0.0,0.0,0.0,1.3999999804000005,0.0,1.6365482867551808,-0.9920187718495109,0.0,0.7071067811865475,-0.9749279121818236,0
2016-10-22 03:05:00,629.0,629.0,628.99,628.99,0,0.0,0.0,1.0,-1.0,0.0,0.0,1.333333,-0.75,0.0,-1.0,-0.98,0.04165,-3.101266,3.101266,-1.0,0.0,0.0,1.0,0.0,0.0,-1.838235,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-1.1666666410725668e-08,-0.16666667333333324,0.0,0.6666666600000001,0.15930690146681684,-1.3999999804000005,-1.3999999804000005,-1.3999999804000005,0.0,1.3999999804000005,2.2761171807791296,-0.9919386044121126,0.0,0.7071067811865475,-0.9749279121818236,0
2016-10-22 03:10:00,629.0,629.0,628.98,628.98,0,0.0,0.0,1.0,-1.0,0.0,-0.636364,2.666667,-1.5,0.0,0.0,-3.239669,-0.120014,-2.098214,0.089286,-1.0,0.0,1.272727,1.0,1.0,0.0,-1.428571,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-0.07142857999999985,-0.25000000375,0.0,0.3333333299999999,-0.15734708383763413,-1.272727256528926,-2.545454513057852,-2.545454513057852,-1.272727256528926,2.545454513057852,2.140097088087707,-0.991036798019348,0.0,0.7071067811865475,-0.9749279121818236,0
2016-10-22 03:15:00,629.0,629.0,628.62,628.85,0,0.605263,-0.605263,0.394737,-0.155817,-0.366343,-0.914286,30.4,-1.833333,0.605263,0.0,-58.938776,15.542035,-4.90614,4.860188,0.210526,0.0,10.285714,1.0,13.0,1.533333,-1.640231,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-0.3500000010500852,-0.43750000023441926,0.6052631577355122,0.20175438591183725,-0.5718628821732911,-4.285714273469653,-4.285714273469653,-4.285714273469653,-3.714285703674132,4.285714273469653,3.523131779494002,-0.9596860447942781,0.0,0.7071067811865475,-0.9749279121818236,0
2016-10-22 03:20:00,628.85,629.0,628.85,629.0,0,1.0,0.0,1.0,1.0,0.0,-0.311111,1.428571,-0.083333,1.0,0.394737,5.555556,-0.991756,2.592052,4.954798,1.0,0.0,-5.111111,0.394737,1.153846,0.0,0.034247,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,0,1,-2.0588235005725153e-09,-9.999999162069173e-10,0.9999999997368421,0.5350877191574512,0.5890323347176886,0.0,0.22222222172823466,0.22222222172823466,8.444444425680496,0.0,3.4641117826795984,-0.9476996131492573,0.0,0.7071067811865475,-0.9749279121818236,0
2016-10-22 03:25:00,629.0,629.0,628.87,629.0,0,1.0,-1.0,0.0,0.0,-1.0,0.073684,0.928571,-0.083333,1.0,0.0,0.0,0.0,0.0,2.592052,1.0,0.0,-4.605263,0.342105,0.0,0.0,0.0,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-2.0588235005725153e-09,-9.999999162069173e-10,0.9999999997368421,0.8684210524030652,0.5890323347176886,0.0,0.0,0.0,6.99999998710631,0.0,3.0821997468769284,-0.9364867123591027,0.0,0.7071067811865475,-0.9749279121818236,0
2016-10-22 03:30:00,629.0,629.0,628.94,629.0,0,1.0,-1.0,0.0,0.0,-1.0,0.328395,0.352941,0.083333,1.0,0.0,0.0,40.333333,0.0,0.0,1.0,0.0,-5.530864,0.157895,0.0,0.0,0.0,-0.106065,0.171034,-0.106065,55.123,0.611691,-0.055772,0.090065,-0.057138,-1.013964,0.088527,43.4958,-0.116459,-0.03696,-0.651853,-1,1,-2.0588235005725153e-09,-9.999999162069173e-10,0.9999999997368421,0.9999999997368421,0.5890323347176886,0.17283950587398325,0.0,0.0,6.567901223217259,0.0,0.6143872590427615,-0.9318995813165653,0.0,0.7071067811865475,-0.9749279121818236,0
