f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,time,idx,direction,rule,atr,entry_price,label,hurst_rs,ou_theta,entropy_rate,kramers_up,wavelet_er,vwap_dist,quantum_flow,quantum_flow_h4,quantum_momentum,quantum_vwap_conf,quantum_divergence,quantum_div_strength,vpin,sig_quad_var,har_rv_ratio,hawkes_eta
1.0,0.0,1.0,1.0,0.0,0.093333,0.0,1.0,1.0,0.0,0.108889,4.000079,5.0,5.0,1.0,0.466667,0.0,1.0,0.0,0.0,3.0,0.017241376813304,0.4999999400000036,0.9999999900000002,0.3333333299999999,0.6408503109885176,0.4666666644885351,0.4666666644885351,1.3999999934656056,7.466666631821868,-0.4666666644885351,2.4692232351598884,-0.9500665779077824,0.0,0.8660254037844387,-2.4492935982947064e-16,2016-10-22 08:40:00,106,1,R3b_higherlow,0.0214285714285681,630.0,1,0.3265114963191068,0.3372817971885072,0.4208518406579106,0.2408172769733811,51.39130781834376,18.627384960728342,-2.1964285714282386,347.91428571428605,0.7153571428569632,-1.0,1.0,347.91428571428605,0.43116889962458776,0.36270660489992307,0.3621567632207677,1.4705882352941175
1.0,0.0,1.0,1.0,0.0,3.221053,0.357143,1.583333,1.0,0.0,0.138504,21.501783,0.022098,0.022098,1.0,0.526316,-10.421053,0.048077,0.0,0.0,0.381356,0.3939393929912816,0.4999999994230769,0.999999999903846,0.9999999999006084,1.1156886129196522,10.947368409529304,12.42105261850431,11.157894725096993,12.526315776288152,-0.5263157889192178,5.236230252884785,-0.776049033527585,0.0,0.8660254037844387,-2.4492935982947064e-16,2016-10-22 08:55:00,109,1,R3c_breakpullback,0.0949999999999948,631.03,1,0.3675402068897479,0.3952138431124729,0.4208518406579106,0.2408172769733811,41.47724486925745,14.632266941865522,76.7124999999958,347.91428571428605,-5.161785714288172,1.0,0.0,0.0,0.44453436735979696,0.3702605999663752,0.35659543719022097,1.4705882352941175
1.0,-0.84,0.16,0.16,-0.7056,0.033302,14.285714,1.416667,1.0,0.0,1.386247,58.62375,2.361956,1.329227,1.0,0.066603,-0.013321,0.992063,0.041322,5.25,0.766335,0.2522012577291772,0.2156626504989429,0.9999999999206348,0.7951388888365897,0.8855267146517045,2.3843958131933047,3.956232159320851,5.528068505448246,4.022835394326192,-0.0532825880042722,-0.0470471582345247,0.8124439534839007,0.0,0.7071067811865476,-2.4492935982947064e-16,2016-10-22 09:50:00,119,1,R3c_breakpullback,0.7507142857142769,634.0,1,0.4350807469394414,0.2342064690524236,0.4335835961443856,1.063823383058769,41.47724486925745,5.411076752299588,174.16571428571223,347.91428571428605,-47.74357142857056,1.0,0.0,0.0,0.6053595367884826,0.5320327392403619,0.3775233508321847,1.9746739220423428
1.0,-0.106481,0.893519,0.893519,-0.011338,0.874812,9.191489,1.583333,1.0,0.0,5.252551,154.65377,4.81259,4.803243,1.0,2.896034,-0.870311,0.785455,3.446429,0.119171,3.848691,0.1913043476858219,0.327298050001009,0.9999999999636364,0.8833333332263996,1.2188968651742524,4.111468380947949,3.79635584080225,8.25294748000498,5.672025722621564,-2.8960342975289453,0.0181081039097537,0.7079153543254222,0.0,0.258819045102521,-2.4492935982947064e-16,2016-10-22 11:00:00,129,1,R3c_breakpullback,0.6664285714285663,636.53,0,0.4368312545650896,0.0349557276833495,0.4793728494881418,0.4591531388417169,10.01357075185433,9.368427834297234,192.59785714285564,347.91428571428605,92.71928571428523,1.0,0.0,0.0,0.6377846789530106,0.4732297015737766,0.3784037578300396,1.5789473684210527
0.8,0.2,0.8,0.64,0.04,0.472363,0.222222,0.083333,0.251825,0.0,0.01676,-0.984818,-2.555562,4.940705,0.6,-2.465562,-0.390584,0.054745,1.062176,0.25,0.057586,0.0313901344457494,0.0657142856496377,0.2518248175090766,0.7506082724502536,0.6853784079168246,0.5614646904284663,0.9886660853196844,2.0627724496175293,1.9773321706392304,2.502179598648346,0.9537449030975848,1.0842418950941388,0.0,0.258819045102521,-2.4492935982947064e-16,2016-10-22 11:05:00,130,1,R3g_three_green,0.8192857142857081,634.48,1,0.4368312545650896,0.0349557276833495,0.5563593549078157,0.0225751115064105,10.01357075185433,5.077031398038942,71.68749999999946,347.91428571428605,-120.91035714285618,1.0,0.0,0.0,0.654021137438803,0.4877649029542381,0.37819059664643007,1.6149347728295094
1.0,0.0,1.0,1.0,0.0,0.275269,0.5,0.916667,1.0,0.0,0.01873,90.129031,1.542589,0.240517,1.0,1.354839,-2.107527,0.084112,5.294118,0.0,0.682159,0.1740088103648359,0.2086092712415963,0.999999999906542,0.4621212120608284,0.8549590544884309,1.3548387093859773,1.3978494620648585,3.4623655906531074,2.3440860210012207,-1.3548387093859773,-0.3385329192567334,-0.0340673038981516,0.0,1.2246467991473532e-16,-2.4492935982947064e-16,2016-10-22 12:45:00,145,1,R3i_inside_break,0.4650000000000237,635.63,0,0.4805011757531469,0.0444259580101767,0.5881882296564481,0.0486995934876072,87.29063143230351,10.360189081086771,98.81250000000504,626.9464285714289,75.47678571428948,1.0,0.0,0.0,0.6476201620837854,0.5542239338948363,0.38122382415833656,1.707317073170732
1.0,-0.064516,0.935484,0.935484,-0.004162,-0.677612,0.805195,-0.083333,0.284404,1.0,0.428158,40.018731,0.275865,0.408815,1.0,-1.253731,0.059701,0.284404,14.5,0.068966,0.570757,0.0758426964027632,-0.17295597496615,0.2844036696987245,0.0948012232329079,0.5502968522169118,-2.3283582082599703,0.2388059700780762,3.074626864753916,1.5522388055069862,2.3283582082599703,1.7442384616610611,-0.3536561838020753,0.0,-0.2588190451025208,-2.4492935982947064e-16,2016-10-22 13:15:00,151,1,R3b_higherlow,0.3350000000000201,635.08,0,0.4744955646315089,0.0519876778634211,0.6092566415147346,0.1848093150193767,87.29063143230351,12.177515201769433,3.852500000000232,626.9464285714289,-1.8517857142857888,1.0,0.0,0.0,0.6258885707636872,0.5695976046340919,0.374674878809459,1.707317073170732
1.0,0.0,1.0,1.0,0.0,-0.327724,1.220339,0.833333,0.393443,0.476821,0.591196,-0.27419,1.041708,4.520146,1.0,-1.676375,0.483279,0.393443,0.264901,0.0,1.551205,-0.1265223275403036,-0.0171232877704582,0.3934426229293262,0.4644808742767718,0.2155617045098243,-0.4681769147080514,-1.6461704420383252,-1.5253505930813256,0.7098166126220506,1.676375404277532,1.0791177984668208,0.0835008647532979,0.0,-0.4999999999999997,-2.4492935982947064e-16,2016-10-22 14:10:00,161,1,R3a_pullback,0.6621428571428802,633.99,1,0.4694052373448126,0.0833897818354995,0.6510499638999553,0.0085315981736147,128.70695918727546,4.191428851623385,-96.67285714286052,626.9464285714289,-61.93607142857381,-1.0,1.0,626.9464285714289,0.5902222641221697,0.6872946744822644,0.3805596901414387,1.9361387966039125
1.0,-0.820513,0.179487,0.179487,-0.673241,-0.011226,1.613793,0.833333,1.0,1.135922,1.76023,4.042543,4.026022,4.973653,1.0,0.28866,-0.14433,0.92126,1.375,4.571429,0.644268,0.1003344480199844,0.1223175964062602,0.99999999992126,0.6746633235982076,0.9465665864450044,0.609392897954965,2.870561282472048,1.1225658646537868,4.025200457544671,-0.2886597937680645,0.3876085535023121,0.0225116538883842,0.0,-0.7071067811865471,-2.4492935982947064e-16,2016-10-22 15:00:00,171,1,R3d_oversold,0.6235714285714218,635.78,1,0.4498163990270821,0.2925704697377433,0.651777176871717,0.1661813447052779,90.97369204298904,6.970175732685735,42.09107142857097,626.9464285714289,34.2910714285709,1.0,0.0,0.0,0.5760085217087858,0.7368831860703352,0.3851788548637396,2.2348484848484844
1.0,-0.704545,0.295455,0.295455,-0.496384,0.408989,1.205479,1.083333,1.0,1.333333,1.182841,0.337282,0.628719,0.83965,1.0,0.454432,-0.996255,0.590604,1.393939,2.384615,0.166719,0.2225225223402631,0.088235294023276,0.999999999932886,0.8281249999389774,0.9298843429350834,1.0661672906999022,3.5830212228444416,2.586766541370512,3.7927590505231534,-0.4544319599705087,-0.1360563725169616,-0.0493258641914295,0.0,-0.7071067811865471,-2.4492935982947064e-16,2016-10-22 15:20:00,174,1,R3c_breakpullback,0.5721428571428403,636.06,0,0.4445145988571174,0.485776320673754,0.6593071675442522,0.3063501030687529,90.97369204298904,7.954164081326184,41.76642857142734,626.9464285714289,26.40928571428485,1.0,0.0,0.0,0.5922537594738981,0.7174653776433324,0.389645116341758,2.2095959595959593
1.0,-0.007194,0.992806,0.992806,-5.2e-05,0.066814,1.463158,0.583333,0.847561,0.902597,1.020708,-0.075077,0.046107,2.754163,1.0,-0.256975,0.020558,0.847561,0.881944,0.007246,0.045472,0.0578231291631565,0.1151832459766706,0.8475609755580743,0.6168219470450302,0.8479582716583388,0.873715124726558,0.6372980909770917,2.4977973565714344,1.4082232010300193,0.2569750366843092,0.4285319467290227,0.5803764124512176,0.0,-0.8660254037844384,-2.4492935982947064e-16,2016-10-22 16:05:00,182,1,R3b_higherlow,0.972857142857127,636.42,1,0.4505916238357627,0.4121036695741382,0.6555590054460032,0.300701783066263,92.58684730461664,4.839980420950004,-26.753571428570996,842.3050000000002,-11.90285714285696,-1.0,1.0,842.3050000000002,0.5890056659264362,0.6524209369342439,0.39231441169339304,1.697262479871175
1.0,0.0,1.0,1.0,0.0,-0.027155,1.046296,0.583333,0.840491,28.25,0.64581,-0.499103,0.011447,0.042508,1.0,-0.191092,-0.241379,0.693252,0.982759,0.0,0.007616,0.0897939155224992,0.0519591140832761,0.8404907974944535,0.6094318918276708,0.8663973842307824,0.6436781608548011,0.3419540229541524,2.403735631942185,1.3778735630798429,0.2715517241106067,-0.2723789971972532,0.5896943947026194,0.0,-0.8660254037844384,-2.4492935982947064e-16,2016-10-22 16:15:00,184,1,R3c_breakpullback,0.9942857142856952,636.4,1,0.4505916238357627,0.4121036695741382,0.6803538862895556,0.7462105358312365,92.58684730461664,4.670852544538035,-8.948571428571256,842.3050000000002,56.648928571427405,-1.0,1.0,842.3050000000002,0.5869962095159142,0.6856372945285814,0.39717719361793,1.7340040086339805
1.0,0.0,1.0,1.0,0.0,0.422384,1.914692,1.583333,1.0,0.0,0.657571,506.8125,1.403573,0.954758,1.0,1.158151,-1.544201,0.42616,7.285714,0.0,1.497784,0.105376343994892,0.1729559747158008,0.999999999957806,0.9676616914810716,1.149769654667352,1.2489862123480802,1.0332522302151723,3.326845092890669,2.804541767727025,-0.9537712894294594,-0.1894297123591234,0.3742142568405275,0.0,-0.8660254037844384,-2.4492935982947064e-16,2016-10-22 16:50:00,190,1,R3g_three_green,0.8807142857142806,637.5,1,0.4368811724785859,0.4621496045555535,0.7026073327780314,3.8783419057888433,92.58684730461664,6.352849758538181,66.93428571428532,842.3050000000002,48.09107142857107,1.0,0.0,0.0,0.6441906241426282,0.7604855782591428,0.4107933605167742,2.210884353741496
1.0,0.0,1.0,1.0,0.0,0.1249,0.122449,0.833333,1.0,0.113208,0.006255,-0.944102,1.753675,3.135489,1.0,0.0,-1.75233,0.06,1.204082,0.0,0.071016,0.2353951888265405,0.1666666664,0.9999999999,0.7699999999229816,0.8790191770150241,0.9507323566802736,4.921438081639126,4.529960052417763,5.350199732691056,0.0,-0.5967064676298413,-0.1880554415569379,0.0,-0.9659258262890684,-2.4492935982947064e-16,2016-10-22 17:25:00,197,1,R3c_breakpullback,0.5364285714285708,638.0,0,0.4289351644567117,0.2744360751000819,0.7118463939174833,0.485626998110496,93.81063063200192,10.966650314201758,93.07035714285703,842.3050000000002,22.86071428571489,1.0,0.0,0.0,0.6544136215946228,0.6239479429688158,0.42074459913146106,1.7517006802721085
0.985075,-0.701493,0.268657,0.264647,-0.513032,0.396581,13.180328,1.083333,0.985075,0.0,5.902696,1411.861457,3.907818,3.907955,0.970149,0.940171,2.324786,1.0,27.0,2.722222,1.174403,0.2322834643651121,0.2449999997764901,0.98507462681662,0.9844428649402572,0.9003609785121353,1.1282051280122265,1.811965811655994,3.3675213669456,3.5384615378565902,-0.8888888887369174,0.5054227237089195,-0.1264559069524103,0.0,-0.9659258262890684,-2.4492935982947064e-16,2016-10-22 17:40:00,200,1,R3b_higherlow,0.5849999999999957,638.56,1,0.434774251292629,0.1462970485532997,0.7118463939174833,0.485626998110496,93.81063063200192,10.857387479149788,66.10499999999952,842.3050000000002,-13.872857142856134,1.0,0.0,0.0,0.6477454446935904,0.6115384178096548,0.4213153941189837,1.6784869976359333
1.0,-0.9375,0.0625,0.0625,-0.878906,0.311111,0.91866,1.416667,1.0,0.0,0.368286,-0.876259,0.412417,3.554069,1.0,0.03576,-2.771392,0.236453,0.092593,15.0,0.03415,0.3787878785010981,0.2052023118941578,0.999999999950739,0.984442864955888,0.8820404266920179,2.145593869348271,1.9846743291471,6.186462323287345,3.629629628980639,-0.0357598978224373,1.0547288637525116,-0.1704102391466235,0.0,-0.9659258262890684,-2.4492935982947064e-16,2016-10-22 17:45:00,201,1,R3g_three_green,0.5592857142857091,638.61,1,0.434774251292629,0.1462970485532997,0.7118463939174833,0.485626998110496,93.81063063200192,11.388452203834069,77.4610714285707,842.3050000000002,11.356071428571184,1.0,0.0,0.0,0.6492639633695557,0.6138177738651058,0.4220092683956977,1.690564292321924
1.0,-0.428571,0.571429,0.571429,-0.183673,0.717265,1.577465,2.083333,1.0,0.0,2.414084,0.229338,2.175834,1.240533,1.0,1.255605,-3.154709,0.410557,1.37931,0.75,0.681973,0.3857142854417611,0.4901477829585858,0.9999999999706743,0.999999999961033,1.06835213553495,3.06053811611166,3.7825112101686313,7.423766814978395,5.352017936379703,-1.2556053809687855,1.1094860067161192,-0.0618821254168295,0.0,-0.9659258262890684,-2.4492935982947064e-16,2016-10-22 17:55:00,203,1,R3h_close_streak,0.6371428571428542,639.99,1,0.434774251292629,0.1462970485532997,0.7318367609396967,2.330097598432027,93.81063063200192,12.05154281443594,129.02142857142798,842.3050000000002,41.20499999999977,1.0,0.0,0.0,0.6477816463543348,0.6180369385156151,0.423296538271748,1.7147188816939043
1.0,-0.983607,0.016393,0.016393,-0.967482,-0.000437,0.380062,1.166667,1.0,0.0,0.0355,-0.008148,0.007873,1.96856,1.0,0.0,-0.589704,0.243028,0.012195,60.0,0.005696,0.2488846398311994,-0.0727272728438077,0.9999999999601592,0.7660580698504383,0.6785095508032896,0.0480499219947868,0.4368174726798261,4.189079562999546,1.5201248049258027,1.3322932916734498,-0.6200759361284802,1.337812011957293,0.0,-0.9659258262890684,-2.4492935982947064e-16,2016-10-22 19:00:00,216,1,R3c_breakpullback,2.289285714285719,647.0,1,0.5591269289073516,-0.0035304626465626,0.7186064142946427,0.0111118435010086,17.699570276126238,6.036113827328406,82.41428571428588,842.3050000000002,19.774285714285625,1.0,0.0,0.0,0.6962297575816199,1.243913743823251,0.568382773912321,2.418300653594771
1.0,0.0,1.0,1.0,0.0,0.100641,0.854701,1.416667,1.0,0.0,0.124112,-0.045038,1.223805,1.128872,1.0,0.498221,-0.792171,0.337838,33.333333,0.0,0.576166,0.1371115172859265,0.1838235292609193,0.9999999999662162,0.9948979591386634,0.6870625160475564,0.911743772196584,-0.9964412810891404,4.97224199263482,1.748754448311437,1.0213523131163462,-0.705533074055207,0.8605328670345045,0.0,-0.9659258262890684,-2.4492935982947064e-16,2016-10-22 19:15:00,219,1,R3i_inside_break,2.007142857142867,648.0,1,0.5591269289073516,-0.0035304626465626,0.7186064142946427,0.0111118435010086,17.699570276126238,7.285513328409563,69.24642857142891,842.3050000000002,45.47857142857167,1.0,0.0,0.0,0.6742112932805059,1.236360540371279,0.5700029577558752,2.3529411764705883
0.670103,0.329897,0.670103,0.449038,0.108832,-0.330783,3.039164,0.166667,0.665529,1.662857,3.158247,24.278196,2.631382,4.860105,0.340206,-0.017273,0.915484,0.993174,0.508571,0.492308,1.565767,0.1631393296422615,0.002659574387871,0.6655290102161816,0.533785962390494,0.5653636001874366,-0.8463911165216146,0.8809376927061382,-1.70141887708936,1.3300431831053383,0.8463911165216146,0.5112531955219755,-0.0383930902727791,0.0,-0.8660254037844386,-2.4492935982947064e-16,2016-10-22 20:00:00,228,1,R3b_higherlow,1.1578571428571374,648.02,1,0.5562878447562682,0.0131269920257118,0.6988811861400374,0.2616574827026509,40.231984621242944,12.126890370821588,-84.52357142857103,1369.8985714285711,-63.584285714285386,-1.0,1.0,1369.8985714285711,0.6371808856832755,1.2075781920891675,0.569568232924943,2.0845902463549515
1.0,-0.022727,0.977273,0.977273,-0.000517,0.138542,7.652174,1.583333,1.0,0.0,0.205868,0.858373,3.381035,3.349583,1.0,0.627083,-0.13125,0.814815,43.0,0.023256,1.051701,0.0503512878757588,0.4056603763332753,0.9999999998148148,0.9916666664403618,0.8344069220720112,0.6270833332418168,2.056249999700104,3.543749999483164,4.899999999285318,-0.6270833332418168,-0.5727493721306195,-0.4307737919239256,0.0,-0.8660254037844386,-2.4492935982947064e-16,2016-10-22 20:50:00,238,1,R3i_inside_break,0.6857142857142792,649.43,1,0.5572639636018968,0.0126157855860631,0.6498976578417333,0.4899444186036304,40.231984621242944,21.58823653198709,41.48571428571389,1369.8985714285711,17.102499999999743,1.0,0.0,0.0,0.6156380147914351,1.2058675547541389,0.5806493656469168,1.923076923076923
1.0,-0.428571,0.571429,0.571429,-0.183673,0.214271,0.5,2.083333,1.0,0.0,0.005135,0.277002,0.497061,3.11335,1.0,0.057911,-0.593588,0.122807,0.093023,0.75,0.814924,0.0545243617688357,0.4122807007941604,0.9999999998245612,0.9999999997964584,0.8175602807849778,0.7094105479841759,0.6804550154134201,2.128231643952528,3.141675283929969,-0.0579110651416762,-0.4899978968438252,-0.4248498186406498,0.0,-0.8660254037844386,-2.4492935982947064e-16,2016-10-22 20:55:00,239,1,R3h_close_streak,0.6907142857142828,649.47,1,0.5572639636018968,0.0126157855860631,0.6498976578417333,0.4899444186036304,40.231984621242944,21.397389722926107,58.3653571428569,1369.8985714285711,16.87964285714301,1.0,0.0,0.0,0.6124792206006346,1.1990841406163426,0.5800167486122264,1.923076923076923
0.8,-0.2,0.4,0.32,-0.12,0.23737,0.377358,2.083333,0.980392,0.0,0.003259,0.024128,0.294737,0.224561,0.6,0.048443,-0.742791,0.098039,0.5,1.5,0.622711,0.0724465556291181,0.4473684200554436,0.9803921566705288,0.9934640521033016,0.7960960501910425,0.8719723181982428,0.7912341405873624,2.4059976928064395,3.5363321793598668,-0.0322952710443521,-0.4066294318608826,-0.4820726651886603,0.0,-0.7071067811865477,-2.4492935982947064e-16,2016-10-22 21:00:00,240,1,R3g_three_green,0.6192857142857113,649.49,1,0.5687208585031468,0.0188706117432518,0.6498976578417333,0.4899444186036304,70.5854418220871,23.795169569974487,55.73571428571402,1369.8985714285711,-2.629642857142884,1.0,0.0,0.0,0.6099418587374794,1.1929619572855703,0.5794079717231536,1.923076923076923
1.0,0.0,1.0,1.0,0.0,0.404278,3.859649,2.083333,1.0,0.0,0.529844,26.847519,4.815116,4.803324,1.0,1.029412,-0.954545,0.518868,28.0,0.0,4.491075,0.4834437081533848,0.4999999994545454,0.9999999999056604,0.9934640521335832,0.974564710200065,1.983957218879931,1.965240641343344,3.85561497254034,5.147058822566124,-1.0294117645131398,-0.2350961660343902,-0.5511658886452446,0.0,-0.7071067811865477,-2.4492935982947064e-16,2016-10-22 21:05:00,241,1,R3c_breakpullback,0.5342857142857075,650.05,1,0.5687208585031468,0.0188706117432518,0.6498976578417333,0.4899444186036304,70.5854418220871,28.50801377272044,77.47142857142758,1369.8985714285711,21.735714285713563,1.0,0.0,0.0,0.6076588534029143,1.1788559466928588,0.5785153115765823,1.923076923076923
0.964286,0.035714,0.964286,0.929847,0.001276,0.689781,0.767123,1.333333,0.990196,0.0,0.255847,-0.791433,1.435974,1.435974,0.928571,0.715328,-1.890511,0.27451,0.0,0.037037,0.436027,0.4192200553518446,0.4999999997272727,0.9901960783343032,0.9967320260784784,0.996534548932056,2.5802919701437426,6.540145983730884,10.142335763832495,7.664233574684453,-0.6897810217215543,0.97271138008998,-0.661218131041469,0.0,-0.7071067811865477,-2.4492935982947064e-16,2016-10-22 21:40:00,248,1,R3i_inside_break,0.3914285714285646,651.99,1,0.5628462350490357,0.0291431504179132,0.6553589983925686,1.0250764064033535,70.5854418220871,42.66243147469607,156.17999999999728,1369.8985714285711,-1.7925000000010982,1.0,0.0,0.0,0.6071932677441764,1.0573514571008218,0.5814107939480193,1.2499999999999998
1.0,0.0,1.0,1.0,0.0,0.069578,0.225,0.416667,1.0,1.0,0.018004,0.000138,0.027365,0.041192,1.0,0.0,-0.042169,0.064748,1.125,0.0,0.167667,0.3831168827957419,0.4302325577068481,0.9999999999280575,0.976019184582055,0.8269804354878681,2.1295180718401108,4.2168674689903565,8.539156624705376,4.2590361436802215,0.0,-0.7762055642005518,-0.5812152327021832,0.0,-0.5000000000000004,-2.4492935982947064e-16,2016-10-22 22:15:00,255,1,R3c_breakpullback,0.4742857142857214,653.0,0,0.5692651580793117,0.0364011726576902,0.6453927242813552,1.0,68.99412980391939,36.30992113615698,138.2542857142878,1369.8985714285711,-13.34107142856962,1.0,0.0,0.0,0.6061516682782359,1.0198646383843242,0.5831448308254952,1.153846153846154
1.0,-0.257143,0.742857,0.742857,-0.066122,-0.195699,0.945946,0.916667,0.86,0.0,0.555209,0.577029,1.19848,0.469042,1.0,-0.421505,-1.535484,0.35,3.6,0.346154,0.766474,0.2095588231641842,-0.0660377360946855,0.8599999999140137,0.5866666666079968,0.693744414846694,-0.4215053762171318,0.210752688108737,8.460215051216291,3.763440859081901,0.4215053762171318,0.4883600422526097,-0.6613008959482911,0.0,-0.5000000000000004,-2.4492935982947064e-16,2016-10-22 22:45:00,261,1,R3i_inside_break,0.3321428571428636,652.86,0,0.5734575468891766,0.071459044463515,0.6299488871402447,1.0,68.99412980391939,50.219117771568015,59.78571428571545,1369.8985714285711,19.865714285714468,1.0,0.0,0.0,0.5001461412334463,1.0100523748048251,0.5741730944922155,1.1576168929110102
1.0,0.0,1.0,1.0,0.0,0.130508,0.786517,0.583333,0.86,0.0,0.538863,-0.994398,0.0,1.19848,1.0,0.0,-1.512712,0.35,0.0,0.0,0.005865,0.1775510200209805,-0.0660377360946855,0.8599999999140137,0.7399999999260088,0.6878599516758739,-0.415254237164914,-0.415254237164914,9.105932200688796,2.550847456870476,0.415254237164914,0.1294983542808474,-0.6424621631418193,0.0,-0.5000000000000004,-2.4492935982947064e-16,2016-10-22 22:50:00,262,1,R3g_three_green,0.3371428571428672,652.86,0,0.5734575468891766,0.071459044463515,0.6280340812293722,0.831576176518982,68.99412980391939,49.28168272958767,50.23428571428722,1369.8985714285711,-9.551428571428232,1.0,0.0,0.0,0.4755760581394018,1.0075175618568277,0.5724500516037808,1.1613876319758671
1.0,-0.811828,0.188172,0.188172,-0.659065,-0.25622,1.841584,0.416667,1.0,1.256757,4.851091,9.477965,1.897383,1.897383,1.0,0.0,-0.016746,0.994652,0.0,4.314286,0.272776,-0.0120967743312631,0.0013404824930808,0.999999999946524,0.3368983957039057,0.6439058435424189,0.0167464114804334,-0.2177033492458252,1.92583732025156,3.131578946843911,0.2177033492458252,1.8810443752072468,-0.2112761100726438,0.0,-0.2588190451025215,-2.4492935982947064e-16,2016-10-22 23:15:00,267,1,R3d_oversold,0.5971428571428744,652.87,0,0.5737938691724278,0.1133539367762696,0.6280340812293722,0.831576176518982,89.65635491498873,27.32849036927911,22.990000000000663,1369.8985714285711,64.84000000000206,1.0,0.0,0.0,0.4427782077830425,0.8161738124411936,0.5741519922810617,1.0895424836601304
0.56697,0.068921,0.202861,0.115016,0.054939,0.064415,236.615385,1.166667,0.56697,0.0,13.884877,8082.831237,4.992949,4.989418,0.13394,2.604014,2.604014,1.0,15.666667,3.929487,1.002698,-0.0596330275794986,-0.238219895370204,0.5669700910199267,0.2230036357798326,0.3939926230041074,0.3220753793219672,0.3768967204831913,-0.9867841409015652,1.0416054820627114,0.8976994615146249,0.6368619845357253,1.238560658843157,0.0,0.0,0.9510565162951536,2016-10-23 00:00:00,276,1,R3e_false_breakdown,1.4592857142857352,651.56,0,0.556845829220013,0.0985233490967494,0.6754738594413217,0.1040896580681164,87.68682905562146,0.2352749224995305,-93.39428571428704,1898.525714285713,-6.906785714284595,-1.0,1.0,1898.525714285713,0.567374488728052,0.7319152511926251,0.6513245485096578,1.0634118967452297
1.0,0.0,1.0,1.0,0.0,0.18321,0.774194,1.416667,0.708713,0.0,0.581601,103.316009,0.370598,0.370568,1.0,-1.548642,-2.689383,0.202861,156.0,0.0,0.230256,0.0740072201440775,0.3023255812087595,0.7087126137749158,0.5730385782326874,0.7527985071430595,1.0992592591832768,1.804444444319692,0.1728395061608891,3.767901234307336,1.548641975201573,-0.6112491179363838,1.1453543804424702,0.0,0.0,0.9510565162951536,2016-10-23 00:15:00,279,1,R3f_sma_bounce,1.4464285714285796,652.65,0,0.556845829220013,0.0985233490967494,0.6754738594413217,0.1040896580681164,87.68682905562146,0.8981893004114473,17.357142857142954,1898.525714285713,76.07142857142918,1.0,0.0,0.0,0.5527503003060358,0.723498896619248,0.6478865222052503,1.090909090909091
1.0,0.0,1.0,1.0,0.0,0.060165,1.011236,0.75,0.746154,0.803571,0.240967,-0.829241,1.144024,2.609074,1.0,-0.254545,-0.007713,0.692308,0.8125,0.0,0.364054,0.0940023067091553,0.0881294963394093,0.7461538460964315,0.5693286356972492,0.7802607346893408,-0.1696969696838982,0.7636363635774542,0.5476584021616316,1.234159779519124,0.2545454545258473,-0.3011534731927396,0.1442152510590051,0.0,-0.7071067811865471,0.9510565162951536,2016-11-08 15:15:00,289,1,R3d_oversold,5.77071428571425,705.0,0,0.3821328873715958,0.299724543909976,0.8013341474650743,0.1498716657073744,26.816957214564244,0.7202744017717092,85.56428571428721,-407.2214285714284,-18.660000000000775,1.0,-1.0,407.2214285714284,0.4180025545625426,0.9043192858966539,0.7346219009961651,0.12195121951219484
1.0,-0.559524,0.440476,0.440476,-0.313067,0.097991,0.837905,0.583333,1.0,0.0,0.256159,1.860283,0.218991,0.228842,1.0,0.110773,-0.349361,0.672,18.0,1.27027,0.297586,0.11391694715382,0.1806722687931725,0.99999999992,0.8212985938141345,0.8537610963312052,0.1107729762534888,1.1418137552283367,0.7242848447343949,1.1418137552283367,-0.0085209981733378,-0.3615076428177352,0.0404529103895594,0.0,-0.7071067811865471,0.9510565162951536,2016-11-08 15:25:00,291,1,R3g_three_green,5.310714285714263,705.34,0,0.3821328873715958,0.299724543909976,0.8013341474650743,0.1498716657073744,26.816957214564244,1.0773943485872213,115.01000000000204,-407.2214285714284,37.86714285714349,1.0,-1.0,407.2214285714284,0.4269433283563777,0.8962462990514481,0.7341532367345435,0.04065040650406475
0.876923,-0.364103,0.389744,0.341775,-0.222196,-0.128816,1.88862,-0.083333,0.876923,1.077348,1.895829,0.758308,3.55773,4.252904,0.753846,0.0,0.1398,1.0,1.938272,1.565789,1.145628,0.098225601921733,0.0871559632219519,0.8769230768781047,0.5916540975097212,0.9473395478325326,0.7589158344463137,1.777460770150571,2.7460770325360366,2.656205420562098,0.2396576319304268,0.4464909266269261,-0.0915923699766542,0.0,-0.8660254037844384,0.9510565162951536,2016-11-08 16:10:00,300,1,R3c_breakpullback,5.037857142857149,706.76,0,0.3971371264506043,0.2018965036482154,0.8491170078612201,0.3307465012723364,28.122643598391257,2.5928337050727115,88.12571428571488,-285.1424999999998,7.072142857142623,1.0,-1.0,285.1424999999998,0.42042372643526443,0.8110400637682772,0.6933561598513762,0.0
