time,cid,rule,direction,bars,pnl_R,exit
2025-05-13 16:15:00,3,RL,-1,60,0.8057904045309253,max
2025-05-13 17:15:00,3,RL,-1,58,-1.4870625760348222,hard_sl
2025-05-13 18:10:00,3,RL,-1,60,0.17174928693373803,max
2025-05-13 19:25:00,3,RL,-1,60,-0.16602431070261778,max
2025-05-13 19:50:00,3,RL,-1,60,1.3797192717012847,max
2025-05-13 22:30:00,3,RL,-1,60,2.9569502233762837,ml_exit
2025-05-13 22:40:00,3,RL,-1,60,3.1873805166791023,max
2025-05-14 04:35:00,3,RL,-1,60,-0.3663984787920222,max
2025-05-14 05:00:00,3,RL,-1,13,-1.8835171800403234,hard_sl
2025-05-14 05:25:00,3,RL,-1,8,-1.7017491847020925,hard_sl
2025-05-15 19:25:00,4,RL,1,60,-0.9646584949446753,max
2025-05-15 19:30:00,4,RL,-1,9,-1.2537697946164439,hard_sl
2025-05-15 23:20:00,4,RL,-1,60,3.5895600969156582,max
2025-05-16 14:40:00,4,RL,1,60,3.694040913133701,max
2025-05-18 23:50:00,4,RL,1,47,-3.7784843125428225,hard_sl
2025-05-19 00:05:00,4,RL,1,17,-2.955518979318536,hard_sl
2025-05-19 00:50:00,4,RL,1,8,-3.2389053027592496,hard_sl
2025-05-19 14:25:00,0,RL,1,60,0.4479793900855835,max
2025-05-19 14:45:00,0,RL,1,60,-0.10018708404466967,max
2025-05-19 15:20:00,0,RL,1,60,-0.5825163315169748,max
2025-05-19 15:45:00,0,RL,1,60,-0.7113282967173108,max
2025-05-20 07:20:00,0,RL,1,60,3.204555445372463,max
2025-05-20 07:45:00,0,RL,1,59,3.294723821012705,ml_exit
2025-05-20 07:50:00,0,RL,1,60,3.151599415234568,max
2025-05-20 09:15:00,0,RL,1,60,6.575135201447608,max
2025-05-20 09:50:00,0,RL,1,60,6.76262817301696,max
2025-05-20 10:10:00,0,RL,1,60,6.437735771900592,max
2025-05-21 14:25:00,2,RL,1,59,2.4288211660549512,ml_exit
2025-05-21 15:10:00,2,RL,1,59,0.7561262357258822,ml_exit
2025-05-21 15:15:00,2,RL,1,59,0.23186153736056586,ml_exit
2025-05-21 15:55:00,2,RL,-1,60,-0.4222169970455424,max
2025-05-22 08:15:00,4,RL,-1,59,1.299569604465536,ml_exit
2025-05-22 08:35:00,4,RL,1,22,-2.2871280043346274,hard_sl
2025-05-22 09:25:00,4,RL,1,18,-2.424527433881644,hard_sl
2025-05-22 13:00:00,0,RL,1,11,-3.5265853583732705,hard_sl
2025-05-22 13:45:00,0,RL,-1,60,1.0963329482605064,max
2025-05-22 14:05:00,0,RL,1,60,0.5996912602104006,max
